epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,63.6656,2.37926,3.34163,2.60101,2.62799,0.22554,0.26368,0.16784,0.0677,0.2456,0.28358,0.17863,0.06704,2.46415,3.30425,2.70307,2.67446,0.001934,0.001934,0.001934
12,69.0312,2.26788,3.22594,2.4944,2.56611,0.40971,0.25871,0.2465,0.09431,0.43343,0.26866,0.24656,0.09253,2.30175,3.43416,2.49927,2.54682,0.0019274,0.0019274,0.0019274
13,74.3019,2.21914,3.18847,2.37275,2.49153,0.29538,0.31841,0.22233,0.0813,0.39469,0.30846,0.26167,0.09992,2.3563,3.27,2.44614,2.56079,0.0019208,0.0019208,0.0019208
14,79.5044,2.22313,3.12331,2.3464,2.51224,0.31575,0.26866,0.20304,0.07324,0.29883,0.24378,0.1881,0.06707,2.2799,3.46994,2.60917,2.52069,0.0019142,0.0019142,0.0019142
15,84.844,2.16664,3.04781,2.26348,2.44562,0.33779,0.37811,0.29867,0.12674,0.3845,0.36318,0.30232,0.11679,2.11096,3.13587,2.19085,2.37652,0.0019076,0.0019076,0.0019076
16,90.1649,2.07968,2.95783,2.17768,2.37122,0.40685,0.40796,0.34115,0.1443,0.42174,0.42289,0.3396,0.14663,2.1885,3.08927,2.204,2.42815,0.001901,0.001901,0.001901
17,95.448,2.07417,2.9917,2.13688,2.35103,0.38351,0.32836,0.29815,0.11791,0.39249,0.35323,0.30069,0.11643,2.13368,3.24179,3.3155,2.39543,0.0018944,0.0018944,0.0018944
18,100.766,2.02002,2.87215,2.09715,2.31726,0.43377,0.42306,0.37342,0.16434,0.45217,0.39833,0.3686,0.16386,2.07188,3.15533,2.18707,2.35985,0.0018878,0.0018878,0.0018878
19,106.079,1.99972,2.89835,2.04378,2.2944,0.45981,0.38114,0.37645,0.15425,0.47986,0.38555,0.3754,0.16393,2.15938,3.05863,2.08377,2.40175,0.0018812,0.0018812,0.0018812
20,111.309,1.98164,2.87911,2.02689,2.3025,0.42476,0.38942,0.34723,0.14876,0.41234,0.40299,0.3476,0.1447,2.04138,3.10654,2.12751,2.30596,0.0018746,0.0018746,0.0018746
21,116.564,1.91794,2.8229,1.96598,2.21857,0.41038,0.44279,0.36197,0.16783,0.455,0.38806,0.35695,0.14862,2.01294,3.14704,2.13673,2.25349,0.001868,0.001868,0.001868
22,121.888,1.92209,2.83298,2.00444,2.21972,0.48114,0.44776,0.4229,0.19102,0.5094,0.44426,0.44243,0.19578,2.15211,3.18744,1.97646,2.40002,0.0018614,0.0018614,0.0018614
23,127.078,1.8936,2.75651,1.90644,2.1824,0.53281,0.37313,0.38827,0.17923,0.56975,0.39531,0.42253,0.19372,2.03743,3.05762,2.17008,2.30192,0.0018548,0.0018548,0.0018548
24,132.164,1.88325,2.802,1.89316,2.14929,0.43052,0.48259,0.39985,0.19455,0.50096,0.48259,0.43163,0.1979,1.99972,2.99095,2.01879,2.24816,0.0018482,0.0018482,0.0018482
25,137.326,1.82667,2.75267,1.8454,2.11349,0.5069,0.48756,0.45648,0.21565,0.50172,0.48259,0.4566,0.2189,1.91343,2.80467,1.91967,2.14968,0.0018416,0.0018416,0.0018416
26,142.584,1.757,2.67393,1.75451,2.04558,0.49703,0.48756,0.46369,0.21671,0.59678,0.46766,0.50116,0.22401,1.91609,2.74989,1.8579,2.15868,0.001835,0.001835,0.001835
27,147.881,1.75798,2.69323,1.76903,2.04641,0.5298,0.45968,0.43705,0.2207,0.51537,0.46766,0.43077,0.21139,1.81171,2.80133,1.90946,2.0549,0.0018284,0.0018284,0.0018284
28,153.211,1.72107,2.61272,1.70592,2.00011,0.51201,0.46458,0.40755,0.19954,0.53071,0.47264,0.42506,0.20093,1.90538,2.85431,2.01029,2.1215,0.0018218,0.0018218,0.0018218
29,158.421,1.7425,2.6223,1.7476,2.01835,0.48247,0.46844,0.4031,0.18289,0.5031,0.47854,0.4141,0.18588,1.96673,3.00463,2.09261,2.19133,0.0018152,0.0018152,0.0018152
30,163.409,1.73786,2.6444,1.68759,2.01859,0.53356,0.5122,0.49892,0.24623,0.55766,0.51741,0.49859,0.24523,1.82318,2.7888,1.75511,2.06291,0.0018086,0.0018086,0.0018086
31,168.353,1.75181,2.60956,1.70215,2.02681,0.56084,0.45111,0.47031,0.22111,0.56702,0.45608,0.46816,0.21971,1.83578,2.86303,1.88051,2.07638,0.001802,0.001802,0.001802
32,173.305,1.68643,2.54956,1.64366,1.9637,0.48663,0.50933,0.47025,0.23149,0.52842,0.51244,0.50617,0.23528,1.89029,2.97473,1.79776,2.15312,0.0017954,0.0017954,0.0017954
33,178.236,1.67826,2.53706,1.60152,1.94976,0.64565,0.48045,0.50436,0.25633,0.61214,0.47761,0.49386,0.23594,1.79114,3.03854,1.77165,2.0241,0.0017888,0.0017888,0.0017888
34,183.501,1.68214,2.53476,1.60842,1.93747,0.57174,0.52239,0.49525,0.23304,0.57903,0.52736,0.51315,0.23792,1.83259,2.9612,1.76847,2.04944,0.0017822,0.0017822,0.0017822
35,188.578,1.66666,2.50294,1.57042,1.94067,0.58658,0.52239,0.53074,0.2503,0.62064,0.50249,0.55585,0.26596,1.79084,2.8268,1.75135,2.0289,0.0017756,0.0017756,0.0017756
36,193.47,1.6591,2.52412,1.56592,1.91526,0.52353,0.51741,0.46738,0.23765,0.55148,0.55224,0.51817,0.24241,1.80162,2.90415,1.83206,2.07212,0.001769,0.001769,0.001769
37,198.594,1.626,2.47282,1.52372,1.88893,0.5378,0.42289,0.41925,0.19867,0.53634,0.42289,0.43848,0.20055,1.87813,2.94995,1.89845,2.12586,0.0017624,0.0017624,0.0017624
38,203.435,1.60575,2.42802,1.52408,1.88347,0.5446,0.48756,0.50616,0.24955,0.54668,0.48756,0.5122,0.24252,1.83685,2.84928,1.77979,2.04787,0.0017558,0.0017558,0.0017558
39,208.245,1.58291,2.39362,1.46573,1.84047,0.60608,0.58176,0.59196,0.29627,0.69212,0.52239,0.59831,0.29151,1.70446,2.7631,1.58926,1.93172,0.0017492,0.0017492,0.0017492
40,213.173,1.57187,2.44322,1.48057,1.82274,0.58551,0.58209,0.57779,0.29204,0.59051,0.58706,0.58462,0.28914,1.76225,2.6802,1.5963,1.96765,0.0017426,0.0017426,0.0017426
41,217.986,1.56818,2.35765,1.4485,1.83395,0.5441,0.57214,0.53359,0.25793,0.54215,0.57144,0.53543,0.25415,1.80696,2.94731,1.68093,2.0566,0.001736,0.001736,0.001736
42,222.856,1.56159,2.35273,1.45627,1.81166,0.59894,0.48259,0.51205,0.2557,0.63156,0.50315,0.54145,0.26715,1.82817,2.73753,1.68918,2.0287,0.0017294,0.0017294,0.0017294
43,227.912,1.55078,2.4112,1.4392,1.8299,0.6107,0.55721,0.55947,0.28287,0.63476,0.53607,0.55052,0.27344,1.73166,2.82329,1.62932,1.98495,0.0017228,0.0017228,0.0017228
44,233.131,1.54946,2.36973,1.4409,1.80315,0.57772,0.46766,0.51068,0.2408,0.58922,0.49751,0.53678,0.25228,1.87271,2.87319,1.78252,2.08996,0.0017162,0.0017162,0.0017162
45,238.327,1.53713,2.36198,1.40787,1.79922,0.51154,0.54185,0.51445,0.25499,0.52301,0.52239,0.51553,0.24771,1.79914,2.88941,1.69105,2.01105,0.0017096,0.0017096,0.0017096
46,243.546,1.53522,2.38013,1.39608,1.79725,0.61169,0.55224,0.54261,0.25808,0.61169,0.55224,0.54771,0.26076,1.81381,2.88476,1.72148,2.03455,0.001703,0.001703,0.001703
47,248.719,1.56689,2.40083,1.44269,1.8002,0.67907,0.54741,0.57108,0.26599,0.69758,0.56233,0.58719,0.27414,1.81543,2.78983,1.66451,2.03072,0.0016964,0.0016964,0.0016964
48,253.974,1.53089,2.35788,1.39051,1.77647,0.59341,0.52736,0.54597,0.27968,0.59301,0.53234,0.55339,0.27737,1.70616,2.96453,1.64495,1.95356,0.0016898,0.0016898,0.0016898
49,259.208,1.51734,2.31455,1.35149,1.7666,0.69571,0.48756,0.56939,0.26514,0.69754,0.49339,0.58027,0.28016,1.87144,2.88718,1.59508,2.07483,0.0016832,0.0016832,0.0016832
50,264.521,1.55339,2.34629,1.38122,1.78786,0.6408,0.53731,0.59339,0.30151,0.655,0.54229,0.59726,0.29688,1.6675,2.62487,1.53823,1.91091,0.0016766,0.0016766,0.0016766
51,269.873,1.53214,2.33696,1.39105,1.79611,0.58738,0.60697,0.56023,0.29558,0.59219,0.61194,0.56987,0.28115,1.70785,2.7204,1.59461,1.97064,0.00167,0.00167,0.00167
52,275.096,1.45627,2.27425,1.3454,1.71353,0.52683,0.50249,0.47768,0.22474,0.53538,0.48259,0.47192,0.22191,1.82053,3.0374,1.81479,2.034,0.0016634,0.0016634,0.0016634
53,280.309,1.4733,2.27407,1.31845,1.70376,0.6173,0.56219,0.60095,0.30568,0.61967,0.56741,0.60946,0.31879,1.73215,2.67699,1.56738,1.94507,0.0016568,0.0016568,0.0016568
54,285.562,1.49545,2.28167,1.31287,1.75502,0.61371,0.59282,0.56877,0.28022,0.63036,0.61088,0.60204,0.27948,1.76352,2.67874,1.60463,1.99872,0.0016502,0.0016502,0.0016502
55,290.826,1.47929,2.30364,1.35796,1.75096,0.59427,0.52736,0.52607,0.27769,0.59901,0.53234,0.53368,0.26258,1.68045,3.00129,1.74172,1.91216,0.0016436,0.0016436,0.0016436
56,296.028,1.45833,2.26346,1.28789,1.71383,0.61268,0.62959,0.59737,0.3027,0.60102,0.60704,0.58061,0.30101,1.68215,3.08734,1.49984,1.89722,0.001637,0.001637,0.001637
57,301.233,1.46288,2.26324,1.30858,1.70513,0.61217,0.57214,0.58652,0.28733,0.62591,0.58209,0.5969,0.28639,1.79654,2.85473,1.55486,1.99027,0.0016304,0.0016304,0.0016304
58,306.523,1.44906,2.27056,1.30944,1.71096,0.57752,0.61194,0.58503,0.28062,0.60206,0.62687,0.61172,0.28408,1.69403,2.62206,1.52644,1.92335,0.0016238,0.0016238,0.0016238
59,311.394,1.41033,2.20477,1.28309,1.68468,0.6287,0.56441,0.57561,0.29427,0.65668,0.59204,0.60494,0.29425,1.67376,2.68087,1.60271,1.86915,0.0016172,0.0016172,0.0016172
60,316.372,1.39178,2.17296,1.22821,1.63949,0.67368,0.51741,0.59934,0.30018,0.7074,0.49751,0.59718,0.29722,1.74915,2.61616,1.5655,1.9854,0.0016106,0.0016106,0.0016106
61,321.547,1.39882,2.10583,1.20998,1.65064,0.70721,0.54726,0.62247,0.30987,0.70167,0.55721,0.61554,0.30761,1.64622,2.79907,1.46305,1.85866,0.001604,0.001604,0.001604
62,326.76,1.39079,2.15643,1.21595,1.6349,0.65216,0.52736,0.57582,0.30018,0.67197,0.54017,0.58751,0.29365,1.74668,2.94441,1.59925,1.98989,0.0015974,0.0015974,0.0015974
63,331.806,1.43178,2.25461,1.29678,1.69267,0.66839,0.54229,0.59526,0.31245,0.66854,0.54726,0.60108,0.3088,1.73793,2.84899,1.48998,1.94184,0.0015908,0.0015908,0.0015908
64,337,1.41237,2.1666,1.24092,1.67536,0.62044,0.59701,0.5887,0.30657,0.64827,0.62189,0.60603,0.31692,1.67145,2.50733,1.52887,1.83872,0.0015842,0.0015842,0.0015842
65,342.212,1.37112,2.12831,1.22048,1.62495,0.64017,0.54726,0.58979,0.31474,0.67451,0.57711,0.60648,0.30777,1.66532,2.725,1.53871,1.87537,0.0015776,0.0015776,0.0015776
66,347.406,1.37811,2.14411,1.20323,1.62325,0.5872,0.60697,0.60941,0.32435,0.59729,0.60199,0.6144,0.31018,1.60627,2.67149,1.49428,1.8274,0.001571,0.001571,0.001571
67,352.403,1.33913,2.12622,1.1333,1.58633,0.59797,0.592,0.60139,0.31264,0.64872,0.57711,0.62149,0.31978,1.70879,2.77718,1.5105,1.90575,0.0015644,0.0015644,0.0015644
68,357.439,1.38687,2.16488,1.19931,1.62566,0.70424,0.56219,0.61967,0.306,0.69406,0.55224,0.58918,0.29688,1.72781,2.76751,1.48779,1.93157,0.0015578,0.0015578,0.0015578
69,362.348,1.36492,2.17086,1.18623,1.63616,0.65654,0.6562,0.65112,0.33392,0.67645,0.6761,0.66979,0.33511,1.66591,2.7357,1.44012,1.90674,0.0015512,0.0015512,0.0015512
70,367.417,1.35377,2.10953,1.15937,1.59797,0.69636,0.60199,0.65165,0.33008,0.68849,0.62687,0.66392,0.33179,1.67585,2.68301,1.41494,1.91403,0.0015446,0.0015446,0.0015446
71,372.398,1.36307,2.11193,1.14526,1.61179,0.58028,0.61194,0.62817,0.33549,0.60124,0.63184,0.64547,0.34579,1.65565,2.616,1.44163,1.86009,0.001538,0.001538,0.001538
72,377.375,1.33034,2.10039,1.12466,1.60162,0.61212,0.60199,0.59161,0.32406,0.6532,0.59701,0.61873,0.32541,1.66602,2.51499,1.5254,1.90012,0.0015314,0.0015314,0.0015314
73,382.346,1.30138,2.05088,1.09838,1.57851,0.59087,0.6251,0.59369,0.31892,0.62144,0.62189,0.61582,0.30758,1.65525,2.63959,1.4679,1.90592,0.0015248,0.0015248,0.0015248
74,387.274,1.32574,2.08329,1.13698,1.58189,0.62243,0.54229,0.54045,0.28214,0.63693,0.55721,0.5702,0.27001,1.71097,2.86921,1.53351,1.93289,0.0015182,0.0015182,0.0015182
75,392.149,1.30997,2.09102,1.1349,1.57368,0.66158,0.57711,0.60947,0.31704,0.66728,0.58209,0.61426,0.31227,1.66691,2.82205,1.58165,1.90918,0.0015116,0.0015116,0.0015116
76,397.09,1.31571,2.05703,1.12152,1.55491,0.67629,0.61325,0.62918,0.32876,0.69328,0.62687,0.64424,0.32561,1.64942,2.66459,1.47455,1.8874,0.001505,0.001505,0.001505
77,402.313,1.31449,2.00048,1.09511,1.58017,0.69954,0.59204,0.66938,0.34995,0.71667,0.59148,0.67287,0.34247,1.59941,2.67382,1.41081,1.85081,0.0014984,0.0014984,0.0014984
78,407.488,1.2858,2.02017,1.06183,1.52624,0.65216,0.59698,0.62666,0.33592,0.62008,0.63184,0.63783,0.32269,1.67086,2.75208,1.43586,1.87274,0.0014918,0.0014918,0.0014918
79,412.381,1.29705,2.0467,1.0938,1.56765,0.62154,0.58011,0.59902,0.30934,0.61798,0.57214,0.59802,0.30628,1.65364,2.60952,1.54679,1.87439,0.0014852,0.0014852,0.0014852
80,417.297,1.29914,2.06462,1.07892,1.55607,0.60824,0.65657,0.61955,0.3119,0.61699,0.66667,0.64974,0.31207,1.70216,2.72835,1.39036,1.95543,0.0014786,0.0014786,0.0014786
81,422.207,1.29892,2.02824,1.08298,1.54783,0.63817,0.60546,0.61414,0.32577,0.60685,0.63682,0.61645,0.31856,1.65269,2.76991,1.48432,1.87621,0.001472,0.001472,0.001472
82,427.244,1.25035,1.99114,1.03366,1.51188,0.66356,0.61817,0.62224,0.31969,0.67037,0.60199,0.62525,0.32086,1.6139,2.52017,1.45658,1.80619,0.0014654,0.0014654,0.0014654
83,432.406,1.27956,1.96572,1.0548,1.54264,0.60614,0.60199,0.62413,0.34356,0.67283,0.57297,0.64511,0.33694,1.58636,2.43011,1.41216,1.79201,0.0014588,0.0014588,0.0014588
84,437.591,1.28178,1.97716,1.05892,1.50567,0.69189,0.55224,0.63739,0.33319,0.65337,0.5908,0.64005,0.32504,1.6562,2.76388,1.38524,1.89112,0.0014522,0.0014522,0.0014522
85,442.792,1.25879,1.96203,1.02766,1.52328,0.63996,0.60199,0.61616,0.33777,0.66861,0.62687,0.63802,0.34339,1.62648,2.58867,1.4085,1.83592,0.0014456,0.0014456,0.0014456
86,447.784,1.26175,1.98563,1.06574,1.50579,0.63067,0.61194,0.60583,0.30602,0.58484,0.68682,0.62778,0.31024,1.61976,2.47424,1.47357,1.83976,0.001439,0.001439,0.001439
87,452.676,1.26908,1.9875,1.04811,1.51399,0.66511,0.60199,0.64174,0.32451,0.67327,0.61194,0.66395,0.33961,1.6689,2.63658,1.39224,1.86582,0.0014324,0.0014324,0.0014324
88,457.666,1.23038,1.94226,1.02378,1.48207,0.6264,0.56219,0.60917,0.32936,0.65937,0.59204,0.64915,0.33232,1.64216,2.73394,1.44233,1.90474,0.0014258,0.0014258,0.0014258
89,462.547,1.23339,1.957,1.0024,1.47025,0.59342,0.66169,0.64757,0.35919,0.59532,0.67335,0.66832,0.35642,1.61954,2.38506,1.35404,1.85958,0.0014192,0.0014192,0.0014192
90,467.469,1.26647,1.97839,1.05476,1.52006,0.67046,0.57214,0.64456,0.3426,0.6885,0.58281,0.65097,0.33385,1.623,2.52064,1.43176,1.8302,0.0014126,0.0014126,0.0014126
91,472.389,1.25349,1.96654,1.03181,1.50817,0.73487,0.59296,0.66623,0.35222,0.72027,0.58209,0.66565,0.35084,1.60249,2.47959,1.45072,1.80237,0.001406,0.001406,0.001406
92,477.291,1.25362,1.98743,1.01268,1.49252,0.6803,0.53731,0.60747,0.31075,0.71487,0.56219,0.64631,0.32561,1.64841,2.53595,1.40164,1.87444,0.0013994,0.0013994,0.0013994
93,482.431,1.26898,1.96128,1.04351,1.51596,0.61524,0.61257,0.6269,0.33172,0.64479,0.61412,0.64554,0.32819,1.60915,2.62789,1.42427,1.82998,0.0013928,0.0013928,0.0013928
94,487.71,1.22634,1.93494,0.99372,1.47409,0.57438,0.66169,0.63261,0.3488,0.57532,0.69652,0.6724,0.3454,1.61794,2.44736,1.38985,1.82485,0.0013862,0.0013862,0.0013862
95,492.868,1.18486,1.88896,0.95953,1.46333,0.68645,0.60996,0.65841,0.34786,0.69428,0.61692,0.67213,0.35885,1.59911,2.52063,1.3448,1.83384,0.0013796,0.0013796,0.0013796
96,498.125,1.19569,1.88019,0.93599,1.44837,0.67202,0.59701,0.644,0.33131,0.68823,0.61692,0.66094,0.34001,1.62877,2.48407,1.38791,1.85732,0.001373,0.001373,0.001373
97,503.353,1.21801,1.88915,0.96151,1.44781,0.69025,0.62189,0.65471,0.34899,0.71115,0.64179,0.68713,0.35111,1.6395,2.607,1.33501,1.83667,0.0013664,0.0013664,0.0013664
98,508.56,1.25162,1.97314,1.01089,1.49446,0.60803,0.61692,0.61823,0.34411,0.62832,0.58872,0.62474,0.33926,1.64667,2.55877,1.43584,1.81808,0.0013598,0.0013598,0.0013598
99,513.737,1.2072,1.93087,0.98965,1.46903,0.60158,0.64677,0.65928,0.3466,0.62314,0.66633,0.67411,0.35067,1.64345,2.5043,1.36961,1.8664,0.0013532,0.0013532,0.0013532
100,518.974,1.20567,1.90304,0.98448,1.47029,0.69639,0.61194,0.6598,0.37458,0.71564,0.62189,0.66937,0.36181,1.61441,2.55652,1.34119,1.83749,0.0013466,0.0013466,0.0013466
101,524.144,1.16896,1.86416,0.94148,1.43265,0.62656,0.64276,0.6685,0.36331,0.60906,0.69154,0.68135,0.35204,1.56956,2.58507,1.40673,1.74453,0.00134,0.00134,0.00134
102,529.079,1.16904,1.86605,0.94384,1.44306,0.71613,0.56219,0.66388,0.35197,0.68927,0.59204,0.67405,0.36222,1.63578,2.62999,1.43441,1.7967,0.0013334,0.0013334,0.0013334
103,533.968,1.16731,1.85097,0.95233,1.42506,0.66343,0.56219,0.61869,0.34627,0.68024,0.58706,0.64355,0.34743,1.63883,2.5023,1.47263,1.82696,0.0013268,0.0013268,0.0013268
104,538.843,1.16697,1.81247,0.92991,1.4386,0.60818,0.61692,0.60947,0.34826,0.61836,0.62687,0.63064,0.33968,1.64017,2.47477,1.45913,1.87366,0.0013202,0.0013202,0.0013202
105,543.863,1.18586,1.90604,0.95415,1.44274,0.58226,0.65185,0.65181,0.36668,0.64006,0.66352,0.67518,0.36056,1.57783,2.34782,1.38648,1.81184,0.0013136,0.0013136,0.0013136
106,549.162,1.16305,1.82615,0.90476,1.40941,0.66217,0.5851,0.64226,0.34922,0.66752,0.58932,0.63531,0.33029,1.64059,2.66193,1.44146,1.84292,0.001307,0.001307,0.001307
107,554.356,1.16544,1.85769,0.94182,1.41992,0.73185,0.58706,0.67677,0.37102,0.66952,0.65672,0.68016,0.36417,1.59673,2.53429,1.36078,1.85281,0.0013004,0.0013004,0.0013004
108,559.6,1.14201,1.81286,0.90742,1.40722,0.63292,0.61194,0.63206,0.3513,0.63782,0.63682,0.66022,0.3493,1.59126,2.49771,1.42478,1.84141,0.0012938,0.0012938,0.0012938
109,564.831,1.14513,1.80315,0.90902,1.40797,0.74903,0.53731,0.66407,0.36387,0.59871,0.65672,0.66518,0.36987,1.56916,2.33367,1.39273,1.76154,0.0012872,0.0012872,0.0012872
110,570.147,1.13737,1.83616,0.9089,1.40217,0.69187,0.58209,0.65313,0.36963,0.69716,0.61194,0.67086,0.36191,1.55002,2.42558,1.37458,1.75671,0.0012806,0.0012806,0.0012806
111,575.338,1.14759,1.82382,0.901,1.41131,0.64146,0.64087,0.66286,0.37073,0.63609,0.68159,0.69464,0.36386,1.54671,2.35472,1.2833,1.75343,0.001274,0.001274,0.001274
112,580.683,1.10097,1.7493,0.85768,1.38269,0.63398,0.62045,0.64094,0.35161,0.66769,0.64677,0.6763,0.35004,1.61543,2.44351,1.37361,1.85851,0.0012674,0.0012674,0.0012674
113,585.933,1.14398,1.79529,0.89377,1.39542,0.68306,0.60044,0.6457,0.36673,0.68442,0.61194,0.65179,0.36317,1.58288,2.60372,1.43189,1.76068,0.0012608,0.0012608,0.0012608
114,590.867,1.14177,1.84104,0.90935,1.39686,0.71844,0.56219,0.63452,0.36592,0.74887,0.56219,0.66314,0.35362,1.551,2.45751,1.35954,1.78,0.0012542,0.0012542,0.0012542
115,595.841,1.13829,1.80329,0.90983,1.41219,0.67341,0.65655,0.66702,0.35003,0.66461,0.65174,0.65256,0.34071,1.63991,2.47789,1.37204,1.84957,0.0012476,0.0012476,0.0012476
116,601.125,1.12726,1.75155,0.88735,1.39265,0.68783,0.57711,0.64135,0.34953,0.68956,0.59204,0.64822,0.33912,1.60646,2.55986,1.33952,1.88118,0.001241,0.001241,0.001241
117,606.145,1.14945,1.82016,0.93443,1.40531,0.62138,0.66667,0.64486,0.34199,0.63165,0.67662,0.64971,0.32654,1.61645,2.74239,1.46328,1.86715,0.0012344,0.0012344,0.0012344
118,611.125,1.14061,1.85365,0.91888,1.41154,0.69812,0.59828,0.65076,0.36248,0.71425,0.60936,0.67615,0.35269,1.59871,2.39845,1.3511,1.831,0.0012278,0.0012278,0.0012278
119,616.019,1.10753,1.76514,0.88662,1.372,0.71313,0.60697,0.67996,0.37674,0.72136,0.61692,0.68697,0.35972,1.57784,2.54439,1.33065,1.76569,0.0012212,0.0012212,0.0012212
120,620.891,1.10921,1.77353,0.87329,1.37935,0.66516,0.62687,0.66037,0.3501,0.66405,0.62687,0.67401,0.34296,1.62624,2.46993,1.3319,1.87569,0.0012146,0.0012146,0.0012146
121,625.785,1.11606,1.77248,0.86024,1.37157,0.7072,0.55721,0.65492,0.34611,0.76276,0.52736,0.64706,0.32951,1.63748,2.6195,1.44378,1.87466,0.001208,0.001208,0.001208
122,630.674,1.08615,1.75079,0.83216,1.35822,0.6709,0.6187,0.67844,0.37894,0.73393,0.63128,0.7019,0.37476,1.58449,2.4813,1.38904,1.80753,0.0012014,0.0012014,0.0012014
123,635.595,1.08365,1.71881,0.837,1.36231,0.61283,0.64179,0.65735,0.36469,0.62666,0.65672,0.67675,0.35454,1.61073,2.56032,1.35103,1.82675,0.0011948,0.0011948,0.0011948
124,640.476,1.09989,1.7724,0.86832,1.37906,0.6064,0.68159,0.64302,0.34877,0.60778,0.68159,0.65341,0.33596,1.61449,2.57339,1.39865,1.84057,0.0011882,0.0011882,0.0011882
125,645.368,1.07893,1.70867,0.84114,1.349,0.71405,0.54229,0.64404,0.3651,0.67122,0.63682,0.65522,0.35362,1.60669,2.5815,1.40107,1.80687,0.0011816,0.0011816,0.0011816
126,650.189,1.07938,1.6938,0.81522,1.34198,0.72186,0.62189,0.68033,0.37805,0.74749,0.61856,0.7026,0.3764,1.62726,2.44331,1.31608,1.846,0.001175,0.001175,0.001175
127,655.123,1.06271,1.69241,0.80175,1.33557,0.69117,0.62189,0.65928,0.36391,0.69084,0.62189,0.65524,0.35035,1.62549,2.53356,1.46932,1.77236,0.0011684,0.0011684,0.0011684
128,660.044,1.07254,1.75633,0.83554,1.35833,0.66876,0.59701,0.63497,0.33562,0.68548,0.61194,0.64772,0.33766,1.64518,2.61509,1.39395,1.9188,0.0011618,0.0011618,0.0011618
129,665.136,1.13287,1.77992,0.85813,1.39603,0.70381,0.60199,0.65947,0.36663,0.71687,0.61194,0.66782,0.35265,1.59607,2.59589,1.33681,1.83183,0.0011552,0.0011552,0.0011552
130,670.238,1.07172,1.69325,0.83065,1.35951,0.62382,0.60199,0.6603,0.36784,0.63162,0.61692,0.67338,0.36928,1.58262,2.42094,1.37242,1.78321,0.0011486,0.0011486,0.0011486
131,675.42,1.06831,1.69247,0.84851,1.34081,0.62311,0.62189,0.64927,0.34452,0.67489,0.57711,0.65858,0.34708,1.62242,2.64924,1.35077,1.78717,0.001142,0.001142,0.001142
132,680.648,1.06717,1.67975,0.81936,1.33139,0.70412,0.60199,0.65428,0.3621,0.72244,0.61692,0.67967,0.36544,1.61337,2.6981,1.39745,1.82772,0.0011354,0.0011354,0.0011354
