epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,165.852,1.64021,2.50607,1.60121,1.95437,0.5065,0.53731,0.47977,0.25731,0.52642,0.55721,0.51657,0.25908,1.75631,2.6693,1.75861,2.06263,0.0018086,0.0018086,0.0018086
31,171.482,1.63995,2.50239,1.59749,1.94624,0.53716,0.52736,0.48747,0.24527,0.55801,0.53731,0.525,0.23615,1.73487,2.78062,1.80368,1.98552,0.001802,0.001802,0.001802
32,177.1,1.59875,2.43874,1.56013,1.90607,0.60386,0.49254,0.5029,0.25424,0.62338,0.51741,0.53431,0.26345,1.82344,2.79899,1.87018,2.06875,0.0017954,0.0017954,0.0017954
33,182.656,1.58925,2.45032,1.52184,1.88849,0.52139,0.52239,0.47891,0.21679,0.51676,0.51244,0.48353,0.2198,1.90681,2.9482,1.75897,2.10481,0.0017888,0.0017888,0.0017888
34,188.237,1.59461,2.43021,1.53643,1.86704,0.58736,0.47264,0.4748,0.23946,0.60725,0.48756,0.51142,0.24762,1.72965,2.70132,1.95853,1.9664,0.0017822,0.0017822,0.0017822
35,193.706,1.57627,2.40098,1.53907,1.86925,0.4906,0.44083,0.41768,0.20035,0.50769,0.43781,0.42541,0.20201,1.84843,2.96829,2.00017,2.05768,0.0017756,0.0017756,0.0017756
36,198.983,1.58617,2.42186,1.53057,1.84972,0.45172,0.46766,0.40954,0.21074,0.50448,0.38308,0.39363,0.19212,1.83954,3.17263,2.02825,2.04832,0.001769,0.001769,0.001769
37,204.441,1.56786,2.43246,1.51352,1.86457,0.60812,0.57711,0.55866,0.26993,0.61492,0.54819,0.54857,0.26862,1.75578,2.82366,1.69461,2.03074,0.0017624,0.0017624,0.0017624
38,209.92,1.5314,2.33853,1.47251,1.82833,0.59145,0.50416,0.50166,0.26002,0.60183,0.50746,0.52022,0.24909,1.77748,2.80387,1.81865,2.03123,0.0017558,0.0017558,0.0017558
39,215.394,1.54531,2.35625,1.43806,1.82195,0.61697,0.44076,0.50626,0.2647,0.58751,0.44776,0.50622,0.24837,1.79737,2.74935,1.75995,2.01926,0.0017492,0.0017492,0.0017492
40,220.885,1.56155,2.36586,1.50303,1.83601,0.52631,0.48092,0.50282,0.25909,0.5469,0.50746,0.52424,0.25805,1.72179,2.78341,1.84851,1.98425,0.0017426,0.0017426,0.0017426
41,226.35,1.55634,2.28487,1.43796,1.83055,0.61506,0.5485,0.56527,0.27385,0.59992,0.58189,0.58583,0.27133,1.76254,2.93557,1.65818,2.0214,0.001736,0.001736,0.001736
42,231.978,1.52067,2.30787,1.42162,1.79964,0.55047,0.53731,0.53038,0.2628,0.551,0.53234,0.54054,0.26657,1.81681,2.84976,1.70987,2.0566,0.0017294,0.0017294,0.0017294
43,237.571,1.49763,2.32765,1.38237,1.80124,0.54252,0.53234,0.51422,0.27718,0.52874,0.54229,0.51964,0.26621,1.68676,2.70489,1.73451,1.9037,0.0017228,0.0017228,0.0017228
44,243.043,1.48727,2.23947,1.34289,1.77777,0.57832,0.58209,0.53172,0.27105,0.60254,0.58075,0.55537,0.27761,1.75489,2.62883,1.79559,2.04891,0.0017162,0.0017162,0.0017162
45,248.608,1.47009,2.28149,1.36058,1.76023,0.56775,0.56853,0.55576,0.28247,0.56775,0.56853,0.55859,0.28542,1.746,2.58062,1.70326,1.97634,0.0017096,0.0017096,0.0017096
46,254.018,1.47846,2.25476,1.35629,1.76738,0.63889,0.56336,0.57479,0.28212,0.65692,0.57158,0.60393,0.29643,1.66001,2.75145,1.73166,1.95716,0.001703,0.001703,0.001703
47,259.56,1.47793,2.27068,1.39642,1.75299,0.64449,0.52311,0.59905,0.31747,0.65062,0.52809,0.60139,0.31756,1.6947,2.67422,1.6032,1.90648,0.0016964,0.0016964,0.0016964
48,265.036,1.45827,2.28306,1.32929,1.7406,0.64184,0.55224,0.57019,0.30297,0.64516,0.55224,0.57045,0.29806,1.65359,2.74759,1.68008,1.87682,0.0016898,0.0016898,0.0016898
49,270.527,1.44444,2.20339,1.28564,1.71417,0.63917,0.53234,0.57441,0.28573,0.6731,0.51221,0.57517,0.28584,1.7423,2.7929,1.70695,1.96882,0.0016832,0.0016832,0.0016832
50,276.056,1.44341,2.23002,1.28224,1.71972,0.70083,0.51741,0.59784,0.31115,0.6739,0.54229,0.59564,0.29157,1.7308,2.83196,1.58575,1.92157,0.0016766,0.0016766,0.0016766
51,281.709,1.4387,2.22431,1.30383,1.74383,0.61428,0.53731,0.5376,0.28565,0.62566,0.54726,0.56027,0.27064,1.71311,2.7632,1.67477,1.95727,0.00167,0.00167,0.00167
52,287.279,1.37302,2.14588,1.23923,1.6676,0.71128,0.50746,0.59435,0.30653,0.70431,0.50249,0.57821,0.29341,1.63715,2.72401,1.60067,1.86833,0.0016634,0.0016634,0.0016634
53,292.91,1.39954,2.16575,1.22308,1.66571,0.69206,0.54787,0.58516,0.33237,0.69406,0.54726,0.5894,0.3223,1.62745,2.56772,1.56802,1.93013,0.0016568,0.0016568,0.0016568
54,298.409,1.37839,2.14413,1.22803,1.68565,0.61076,0.54726,0.56228,0.31133,0.65721,0.56716,0.59628,0.30713,1.66781,2.60723,1.54775,1.94089,0.0016502,0.0016502,0.0016502
55,303.852,1.38565,2.16915,1.23046,1.68578,0.6552,0.56722,0.59173,0.33346,0.66929,0.57214,0.59815,0.31405,1.58159,2.66583,1.50294,1.83216,0.0016436,0.0016436,0.0016436
56,309.337,1.37665,2.13147,1.189,1.66788,0.56105,0.60697,0.55612,0.27559,0.62282,0.57214,0.58493,0.27745,1.6829,2.74655,1.56565,1.96606,0.001637,0.001637,0.001637
57,314.719,1.37665,2.12042,1.22406,1.64656,0.66126,0.57214,0.58336,0.32258,0.66741,0.57711,0.60505,0.30846,1.65205,2.64632,1.56054,1.90417,0.0016304,0.0016304,0.0016304
58,320.021,1.38554,2.11469,1.20922,1.68556,0.63677,0.62189,0.62119,0.34043,0.62927,0.62189,0.6151,0.32301,1.60558,2.68612,1.56403,1.8666,0.0016238,0.0016238,0.0016238
59,325.521,1.38366,2.11989,1.21853,1.68548,0.6387,0.50131,0.55816,0.28422,0.65555,0.48756,0.55449,0.27122,1.72511,2.7374,1.62756,1.92656,0.0016172,0.0016172,0.0016172
60,330.853,1.36756,2.10477,1.17682,1.63963,0.64855,0.55086,0.57121,0.32201,0.68117,0.55224,0.59449,0.3107,1.58286,2.67433,1.50148,1.89098,0.0016106,0.0016106,0.0016106
61,336.418,1.33839,2.0557,1.15601,1.62228,0.52315,0.58209,0.53093,0.29209,0.55953,0.57214,0.53381,0.27835,1.63017,2.75818,1.64611,1.86159,0.001604,0.001604,0.001604
62,341.909,1.37191,2.13052,1.20194,1.65303,0.70304,0.54726,0.6002,0.32771,0.73587,0.52239,0.59854,0.31536,1.61498,2.71167,1.4931,1.90062,0.0015974,0.0015974,0.0015974
63,347.259,1.33586,2.08927,1.17777,1.63604,0.67667,0.55224,0.60831,0.33184,0.68549,0.58209,0.62828,0.32425,1.59132,2.47188,1.49301,1.89377,0.0015908,0.0015908,0.0015908
64,352.552,1.34835,2.10359,1.18197,1.64224,0.63695,0.56716,0.58615,0.30479,0.64813,0.57711,0.59041,0.30907,1.64871,2.57158,1.53157,1.88346,0.0015842,0.0015842,0.0015842
65,357.927,1.33373,2.0514,1.1538,1.62173,0.73386,0.54726,0.63845,0.34411,0.74608,0.55224,0.64831,0.32851,1.60301,2.68176,1.4592,1.89143,0.0015776,0.0015776,0.0015776
66,363.458,1.30141,2.02798,1.10147,1.5899,0.7212,0.55224,0.62647,0.35278,0.72776,0.55858,0.62814,0.33266,1.59396,2.68256,1.47534,1.88185,0.001571,0.001571,0.001571
67,368.93,1.3088,2.01781,1.08294,1.59444,0.68841,0.59701,0.61501,0.34362,0.7025,0.59916,0.64542,0.3417,1.62578,2.61018,1.44641,1.91798,0.0015644,0.0015644,0.0015644
68,374.373,1.31664,2.0356,1.11758,1.61818,0.73747,0.50746,0.59261,0.32645,0.72611,0.49254,0.58125,0.30929,1.62293,2.73283,1.52956,1.91725,0.0015578,0.0015578,0.0015578
69,379.794,1.3068,2.0991,1.12991,1.62841,0.66905,0.55224,0.58178,0.31769,0.67992,0.55721,0.58861,0.29617,1.65425,2.87555,1.49512,1.99921,0.0015512,0.0015512,0.0015512
70,385.162,1.34616,2.1155,1.14193,1.61314,0.59411,0.61692,0.60677,0.33008,0.6163,0.55721,0.60516,0.31985,1.59585,2.60827,1.51137,1.84137,0.0015446,0.0015446,0.0015446
71,390.563,1.29881,2.02184,1.09376,1.59347,0.69316,0.56219,0.63736,0.34525,0.7004,0.56219,0.64111,0.34031,1.60712,2.41548,1.48724,1.86364,0.001538,0.001538,0.001538
72,396.169,1.28829,2.01389,1.06476,1.59712,0.71271,0.53234,0.59827,0.33256,0.67347,0.5336,0.5985,0.32241,1.6191,2.81939,1.54003,1.89607,0.0015314,0.0015314,0.0015314
73,401.855,1.22838,1.93537,1.04371,1.55804,0.64359,0.56219,0.60029,0.32793,0.63789,0.55721,0.59449,0.31156,1.65199,2.75001,1.54549,1.94473,0.0015248,0.0015248,0.0015248
74,407.44,1.25683,2.0046,1.06999,1.55723,0.60088,0.59204,0.59374,0.33395,0.72087,0.55721,0.62014,0.33274,1.65259,2.65351,1.53342,1.95051,0.0015182,0.0015182,0.0015182
75,413.172,1.28271,1.98709,1.07628,1.57341,0.684,0.57076,0.60733,0.34428,0.68848,0.57177,0.61538,0.33205,1.58158,2.65252,1.47884,1.89284,0.0015116,0.0015116,0.0015116
76,418.56,1.29875,2.02206,1.10012,1.57669,0.64933,0.57711,0.57773,0.31297,0.65493,0.58209,0.59166,0.3134,1.66454,2.88331,1.51321,1.98828,0.001505,0.001505,0.001505
77,423.946,1.26845,1.96964,1.06742,1.57491,0.68711,0.59701,0.62468,0.35946,0.69285,0.59204,0.63898,0.34105,1.55588,2.64097,1.44693,1.88801,0.0014984,0.0014984,0.0014984
78,429.332,1.21302,1.93518,1.02506,1.51709,0.68497,0.56716,0.60031,0.32944,0.67511,0.55721,0.57815,0.30195,1.57286,2.83921,1.49475,1.88528,0.0014918,0.0014918,0.0014918
79,434.816,1.24014,1.94628,1.05161,1.55324,0.62387,0.53731,0.59248,0.33556,0.63836,0.54726,0.59246,0.30581,1.55062,2.61298,1.54603,1.83947,0.0014852,0.0014852,0.0014852
80,440.21,1.23538,1.96163,1.0185,1.53818,0.64317,0.60083,0.62369,0.35303,0.64819,0.60499,0.64016,0.3407,1.59584,2.5823,1.41244,1.86506,0.0014786,0.0014786,0.0014786
81,445.539,1.26989,1.96329,1.0117,1.55413,0.64824,0.54726,0.59861,0.318,0.6708,0.56716,0.62677,0.31659,1.65315,2.79796,1.48447,1.9354,0.001472,0.001472,0.001472
82,451.218,1.24688,1.94667,1.02136,1.54532,0.6687,0.62189,0.6426,0.35888,0.66379,0.63184,0.64673,0.34513,1.62719,2.59879,1.39143,1.87018,0.0014654,0.0014654,0.0014654
83,456.815,1.25567,1.94297,1.05548,1.55769,0.71853,0.58706,0.62471,0.34612,0.73347,0.60199,0.64686,0.33967,1.61602,2.53869,1.44326,1.89312,0.0014588,0.0014588,0.0014588
84,462.307,1.24213,1.93453,1.01479,1.50464,0.61509,0.64397,0.61335,0.35689,0.6209,0.67164,0.63457,0.34853,1.56143,2.60796,1.42457,1.79702,0.0014522,0.0014522,0.0014522
85,467.719,1.22311,1.88866,0.99367,1.52548,0.72218,0.61692,0.64498,0.35063,0.73869,0.61881,0.64798,0.33004,1.60642,2.81888,1.43573,1.86256,0.0014456,0.0014456,0.0014456
86,473.363,1.24253,1.93826,1.03468,1.53921,0.61803,0.57711,0.58749,0.34459,0.66531,0.61692,0.63165,0.33772,1.58651,2.51457,1.43179,1.89737,0.001439,0.001439,0.001439
87,479.175,1.20312,1.90385,0.96895,1.49188,0.63151,0.62687,0.65527,0.38517,0.67509,0.58706,0.66472,0.36429,1.47025,2.57963,1.40834,1.72516,0.0014324,0.0014324,0.0014324
88,484.775,1.172,1.86025,0.95958,1.47669,0.67801,0.62856,0.6674,0.37725,0.67211,0.62207,0.6566,0.36036,1.54499,2.45707,1.37372,1.83042,0.0014258,0.0014258,0.0014258
89,490.103,1.18098,1.85653,0.93635,1.46267,0.6733,0.56395,0.63293,0.36283,0.67876,0.56765,0.64064,0.34656,1.55822,2.60923,1.47163,1.81552,0.0014192,0.0014192,0.0014192
90,495.611,1.19913,1.85788,0.96304,1.50365,0.61082,0.57711,0.61949,0.35159,0.61229,0.57711,0.61983,0.33345,1.52721,2.54493,1.43452,1.79888,0.0014126,0.0014126,0.0014126
91,501.028,1.16795,1.86867,0.97106,1.47531,0.66304,0.56219,0.63407,0.3632,0.65897,0.57214,0.64042,0.34048,1.52638,2.51175,1.45042,1.79381,0.001406,0.001406,0.001406
92,506.324,1.16544,1.86822,0.93052,1.4609,0.62549,0.64179,0.619,0.35149,0.62918,0.65845,0.65647,0.33345,1.60847,2.95712,1.38736,1.93758,0.0013994,0.0013994,0.0013994
93,511.631,1.18509,1.83468,0.95918,1.49249,0.68995,0.63184,0.63655,0.36821,0.71224,0.64677,0.65348,0.35115,1.55687,2.57241,1.41874,1.88162,0.0013928,0.0013928,0.0013928
94,516.807,1.173,1.83374,0.93826,1.47475,0.64541,0.58706,0.64518,0.36912,0.64624,0.59204,0.64832,0.35585,1.51921,2.68238,1.40955,1.8134,0.0013862,0.0013862,0.0013862
95,522.128,1.12923,1.79273,0.9069,1.46751,0.65266,0.62635,0.63231,0.35346,0.67488,0.62687,0.6431,0.34312,1.57836,2.4903,1.36004,1.88153,0.0013796,0.0013796,0.0013796
96,527.446,1.15868,1.82941,0.90641,1.44488,0.65143,0.59506,0.5983,0.35126,0.65143,0.59506,0.61146,0.3165,1.52801,2.72828,1.47287,1.78957,0.001373,0.001373,0.001373
97,532.785,1.16247,1.80215,0.89376,1.44455,0.70636,0.58706,0.66448,0.37569,0.7355,0.60199,0.67425,0.36152,1.55939,2.56423,1.33031,1.80249,0.0013664,0.0013664,0.0013664
98,538.135,1.1819,1.83777,0.91757,1.46219,0.66263,0.58706,0.63357,0.36839,0.66731,0.59876,0.64769,0.34717,1.57877,2.53787,1.41812,1.83342,0.0013598,0.0013598,0.0013598
99,543.475,1.15926,1.80997,0.92038,1.45945,0.72114,0.57896,0.66389,0.37734,0.72686,0.58255,0.66263,0.35248,1.52604,2.61575,1.36192,1.81546,0.0013532,0.0013532,0.0013532
100,549.095,1.1589,1.80727,0.91826,1.46437,0.67671,0.62687,0.64361,0.37423,0.69945,0.63184,0.66796,0.35702,1.54979,2.8346,1.36094,1.83597,0.0013466,0.0013466,0.0013466
101,554.438,1.10044,1.75041,0.86015,1.42095,0.6781,0.64977,0.66181,0.38148,0.6729,0.6448,0.65179,0.36503,1.54846,2.56762,1.38907,1.79176,0.00134,0.00134,0.00134
102,559.682,1.15008,1.79151,0.90026,1.45653,0.7181,0.57711,0.6517,0.38165,0.72922,0.60697,0.67344,0.37149,1.49798,2.46243,1.38626,1.76629,0.0013334,0.0013334,0.0013334
103,565.099,1.11823,1.75587,0.87857,1.42689,0.65545,0.64677,0.64966,0.36703,0.65055,0.65174,0.64628,0.3592,1.60367,2.54917,1.37219,1.85794,0.0013268,0.0013268,0.0013268
104,570.442,1.1194,1.74988,0.90939,1.43749,0.66668,0.60701,0.62236,0.3633,0.68256,0.59908,0.63577,0.33243,1.56112,2.61905,1.40769,1.83514,0.0013202,0.0013202,0.0013202
105,575.61,1.15733,1.83787,0.93229,1.45165,0.64894,0.56716,0.63447,0.34899,0.64526,0.57917,0.64472,0.3371,1.64023,2.66931,1.45502,1.89532,0.0013136,0.0013136,0.0013136
106,580.912,1.13484,1.77489,0.89961,1.42664,0.65892,0.61512,0.65397,0.3754,0.66786,0.64025,0.66414,0.35266,1.5219,2.81911,1.36759,1.77782,0.001307,0.001307,0.001307
107,586.241,1.10436,1.73875,0.86317,1.40684,0.72834,0.61692,0.65762,0.38946,0.73421,0.62189,0.67312,0.36472,1.48039,2.73644,1.3174,1.75798,0.0013004,0.0013004,0.0013004
108,591.949,1.09972,1.73641,0.8788,1.41224,0.69084,0.62256,0.64292,0.35986,0.69084,0.62256,0.65538,0.34626,1.6019,2.7246,1.35077,1.94196,0.0012938,0.0012938,0.0012938
109,597.387,1.09974,1.74481,0.87026,1.41346,0.68076,0.60474,0.64006,0.37966,0.6909,0.64179,0.67944,0.36116,1.5375,2.76413,1.34688,1.82169,0.0012872,0.0012872,0.0012872
110,602.801,1.08142,1.74673,0.85675,1.39529,0.6666,0.65672,0.65147,0.39277,0.67165,0.66169,0.67066,0.36723,1.5048,2.59028,1.31577,1.81156,0.0012806,0.0012806,0.0012806
111,608.06,1.10924,1.78071,0.85483,1.42425,0.64067,0.70149,0.66622,0.37076,0.64521,0.70647,0.68251,0.35931,1.58484,2.73996,1.29803,1.91768,0.001274,0.001274,0.001274
112,613.538,1.07878,1.68849,0.8462,1.40693,0.60257,0.67164,0.65095,0.38847,0.63058,0.69154,0.68526,0.36987,1.48161,2.75727,1.34526,1.81987,0.0012674,0.0012674,0.0012674
113,618.926,1.11165,1.73802,0.88231,1.41879,0.69135,0.60697,0.62388,0.35817,0.69135,0.60697,0.62411,0.34117,1.57531,2.76209,1.42725,1.87237,0.0012608,0.0012608,0.0012608
