epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,625.254,1.04826,1.66515,0.81253,1.33626,0.69319,0.65672,0.67717,0.37638,0.69576,0.64677,0.66472,0.36686,1.54876,2.75217,1.39794,1.79061,0.0011552,0.0011552,0.0011552
130,629.87,1.0267,1.63848,0.79561,1.3238,0.65514,0.66667,0.65934,0.37276,0.65514,0.66667,0.67285,0.36715,1.54491,2.69839,1.37253,1.766,0.0011486,0.0011486,0.0011486
131,634.655,1.01247,1.60789,0.79961,1.30373,0.67131,0.58936,0.66123,0.36819,0.71921,0.57344,0.65904,0.35314,1.59324,2.75113,1.4357,1.89177,0.001142,0.001142,0.001142
132,639.529,1.01583,1.62136,0.79829,1.30058,0.67869,0.61692,0.65039,0.37581,0.6884,0.63749,0.6581,0.36385,1.50419,2.79564,1.33537,1.79247,0.0011354,0.0011354,0.0011354
133,644.333,1.00555,1.65929,0.77596,1.29263,0.68151,0.64179,0.67743,0.38835,0.68679,0.64677,0.6822,0.37359,1.54027,2.78369,1.32401,1.79913,0.0011288,0.0011288,0.0011288
134,649.17,1.00677,1.63064,0.76538,1.29044,0.63668,0.61028,0.63301,0.3535,0.70788,0.61692,0.6653,0.36029,1.58226,2.69628,1.4145,1.81979,0.0011222,0.0011222,0.0011222
135,654.121,0.98453,1.60871,0.74598,1.27593,0.62795,0.71642,0.67268,0.37438,0.63231,0.72139,0.68191,0.37094,1.54246,2.93773,1.36237,1.77581,0.0011156,0.0011156,0.0011156
136,659.047,1.00571,1.6294,0.76461,1.29906,0.65183,0.64269,0.67598,0.39214,0.67619,0.67662,0.68111,0.3754,1.49466,3.04147,1.31073,1.769,0.001109,0.001109,0.001109
137,664.041,0.98486,1.59599,0.72994,1.28055,0.71503,0.59204,0.66894,0.37499,0.72874,0.61482,0.67269,0.36297,1.50817,2.83909,1.38981,1.73724,0.0011024,0.0011024,0.0011024
138,668.736,0.99166,1.59719,0.73286,1.28827,0.66172,0.65672,0.68225,0.37912,0.67175,0.66667,0.68243,0.37738,1.55519,2.67607,1.30757,1.83424,0.0010958,0.0010958,0.0010958
139,673.378,1.00721,1.58378,0.73901,1.28731,0.62901,0.62687,0.62664,0.36905,0.64898,0.64677,0.64501,0.36504,1.55513,2.91126,1.40616,1.81546,0.0010892,0.0010892,0.0010892
140,678.135,0.94824,1.53679,0.71841,1.25981,0.61731,0.64677,0.66333,0.37843,0.61833,0.64677,0.64999,0.37043,1.53703,2.76664,1.40547,1.79322,0.0010826,0.0010826,0.0010826
141,682.797,0.95414,1.53521,0.7199,1.27274,0.65111,0.63184,0.66264,0.38631,0.68064,0.66169,0.6715,0.37257,1.50897,2.864,1.37111,1.80063,0.001076,0.001076,0.001076
142,687.455,0.9836,1.60384,0.74099,1.26733,0.60137,0.67164,0.64675,0.37551,0.61919,0.69154,0.657,0.35078,1.53724,3.09298,1.42706,1.79574,0.0010694,0.0010694,0.0010694
143,692.096,0.99401,1.62173,0.75151,1.28615,0.70961,0.6322,0.65702,0.3851,0.72493,0.65672,0.66709,0.3677,1.55034,2.88675,1.33428,1.83515,0.0010628,0.0010628,0.0010628
144,696.767,0.97622,1.57817,0.74229,1.27735,0.68098,0.62687,0.63977,0.38158,0.70795,0.65125,0.65015,0.36652,1.50693,2.87139,1.42829,1.82238,0.0010562,0.0010562,0.0010562
145,701.415,0.94804,1.54616,0.70565,1.24559,0.65983,0.64657,0.64807,0.39203,0.65463,0.66954,0.65539,0.3695,1.50915,2.95534,1.35757,1.81024,0.0010496,0.0010496,0.0010496
146,706.086,0.95574,1.55467,0.72484,1.2766,0.68177,0.6502,0.67445,0.39212,0.702,0.66806,0.69433,0.38378,1.573,2.84293,1.28451,1.87592,0.001043,0.001043,0.001043
147,710.784,0.93963,1.55752,0.72525,1.27516,0.78848,0.57711,0.66934,0.38886,0.79381,0.59204,0.68898,0.37508,1.53086,2.873,1.30878,1.79176,0.0010364,0.0010364,0.0010364
148,715.492,0.96607,1.57686,0.73352,1.26411,0.66813,0.65104,0.64107,0.37321,0.67744,0.65174,0.65266,0.35232,1.50162,2.85484,1.36904,1.80726,0.0010298,0.0010298,0.0010298
149,720.137,0.98103,1.60866,0.74598,1.2966,0.61779,0.65136,0.62214,0.37106,0.64672,0.66169,0.6621,0.3634,1.58929,3.09869,1.38192,1.90816,0.0010232,0.0010232,0.0010232
150,724.753,0.97817,1.57296,0.75773,1.28976,0.67476,0.62189,0.63708,0.37284,0.69635,0.64179,0.65948,0.36229,1.5565,2.98838,1.38811,1.83111,0.0010166,0.0010166,0.0010166
151,729.385,0.93808,1.56343,0.71459,1.23504,0.71225,0.57879,0.64467,0.38565,0.73496,0.60199,0.66985,0.37569,1.49072,2.85949,1.37294,1.73879,0.00101,0.00101,0.00101
152,734.133,0.94567,1.54608,0.68089,1.22697,0.64172,0.62189,0.64191,0.38568,0.65819,0.63682,0.66155,0.37128,1.49067,2.76487,1.40406,1.74378,0.0010034,0.0010034,0.0010034
153,738.77,0.92889,1.54434,0.70137,1.23428,0.75776,0.56716,0.66961,0.3857,0.67087,0.63184,0.67167,0.37494,1.52216,2.66537,1.3477,1.7805,0.0009968,0.0009968,0.0009968
154,743.341,0.94903,1.57372,0.71179,1.26472,0.63898,0.68159,0.66684,0.37569,0.65702,0.69572,0.6759,0.37112,1.5725,2.81547,1.33796,1.88148,0.0009902,0.0009902,0.0009902
155,747.986,0.92956,1.52906,0.68581,1.23572,0.64738,0.68504,0.66812,0.3923,0.67545,0.71443,0.68389,0.38468,1.55658,2.79389,1.27323,1.83228,0.0009836,0.0009836,0.0009836
156,752.932,0.94338,1.5345,0.6988,1.23259,0.65796,0.60697,0.64094,0.36147,0.67247,0.6231,0.65841,0.35695,1.56858,2.68994,1.46014,1.83889,0.000977,0.000977,0.000977
157,757.782,0.95545,1.55489,0.70034,1.2438,0.71212,0.57711,0.64177,0.38963,0.73076,0.59204,0.65303,0.36809,1.52648,2.73382,1.33673,1.77736,0.0009704,0.0009704,0.0009704
158,762.627,0.91473,1.48788,0.6641,1.20832,0.6842,0.62687,0.6753,0.39155,0.65628,0.67662,0.68053,0.37272,1.51411,2.88035,1.44993,1.76316,0.0009638,0.0009638,0.0009638
159,767.528,0.93406,1.55876,0.67147,1.23269,0.65372,0.67662,0.66418,0.39118,0.63356,0.67094,0.65635,0.36666,1.53081,2.94049,1.38436,1.81371,0.0009572,0.0009572,0.0009572
160,772.245,0.91493,1.51311,0.67523,1.22453,0.71219,0.64019,0.68198,0.40126,0.71773,0.64517,0.68924,0.38675,1.47607,2.99707,1.32307,1.79904,0.0009506,0.0009506,0.0009506
161,776.915,0.90238,1.48929,0.66375,1.22324,0.6621,0.67164,0.68844,0.39766,0.6684,0.68192,0.68918,0.38424,1.53346,2.97394,1.33267,1.82947,0.000944,0.000944,0.000944
162,781.524,0.91647,1.4984,0.68878,1.21543,0.65618,0.66467,0.68365,0.40379,0.66619,0.67662,0.68431,0.38729,1.49225,2.89164,1.33243,1.74966,0.0009374,0.0009374,0.0009374
163,786.218,0.91694,1.51946,0.67914,1.23413,0.71422,0.60199,0.65979,0.36569,0.74722,0.62687,0.69031,0.36227,1.5993,2.94273,1.33116,1.89863,0.0009308,0.0009308,0.0009308
164,790.884,0.89469,1.48015,0.65027,1.20636,0.70685,0.64179,0.65784,0.37886,0.72403,0.65174,0.66686,0.35445,1.55194,3.01331,1.34894,1.85249,0.0009242,0.0009242,0.0009242
165,795.516,0.9101,1.51161,0.67186,1.23397,0.72098,0.59136,0.66202,0.38741,0.75095,0.59701,0.67803,0.38167,1.53553,2.9623,1.33742,1.8145,0.0009176,0.0009176,0.0009176
166,800.136,0.94801,1.51355,0.68805,1.2398,0.72653,0.59479,0.66309,0.38939,0.73868,0.60474,0.67067,0.37204,1.53579,3.07765,1.32739,1.8521,0.000911,0.000911,0.000911
167,804.703,0.93786,1.54227,0.69251,1.24978,0.65941,0.64536,0.64823,0.39033,0.66428,0.64973,0.66048,0.36725,1.48482,2.86834,1.32453,1.76306,0.0009044,0.0009044,0.0009044
168,809.359,0.91253,1.50681,0.67338,1.23959,0.72496,0.65569,0.68998,0.40717,0.71946,0.65071,0.67822,0.387,1.51684,2.79173,1.30988,1.78624,0.0008978,0.0008978,0.0008978
169,814.036,0.8961,1.47481,0.66514,1.22364,0.70437,0.65174,0.67624,0.40181,0.70437,0.65174,0.66645,0.38231,1.49242,2.81499,1.29381,1.8003,0.0008912,0.0008912,0.0008912
170,818.699,0.88684,1.46983,0.65695,1.21027,0.71378,0.67662,0.66981,0.3968,0.71902,0.68159,0.67306,0.37251,1.49853,2.9979,1.29765,1.73532,0.0008846,0.0008846,0.0008846
171,823.308,0.89245,1.45664,0.65315,1.20146,0.67438,0.63883,0.6784,0.38366,0.68682,0.64179,0.68012,0.37511,1.54825,2.92069,1.31687,1.80476,0.000878,0.000878,0.000878
172,827.929,0.86544,1.44123,0.63551,1.20046,0.67738,0.63682,0.66506,0.38816,0.69131,0.62189,0.66809,0.37835,1.54007,3.00659,1.38162,1.8044,0.0008714,0.0008714,0.0008714
173,832.684,0.8858,1.45555,0.6491,1.20086,0.68754,0.64677,0.67298,0.3979,0.69646,0.63184,0.67803,0.38956,1.50945,3.04178,1.26764,1.78845,0.0008648,0.0008648,0.0008648
174,837.458,0.89186,1.4662,0.65662,1.20633,0.67535,0.60028,0.64217,0.37939,0.68056,0.60418,0.64307,0.37297,1.49659,2.97773,1.46891,1.75901,0.0008582,0.0008582,0.0008582
175,842.323,0.903,1.5069,0.66408,1.22277,0.64682,0.65672,0.66931,0.38398,0.64082,0.65174,0.66241,0.37727,1.50608,2.91979,1.38852,1.79904,0.0008516,0.0008516,0.0008516
176,847.239,0.89134,1.46908,0.64721,1.20824,0.67203,0.68159,0.66331,0.37914,0.71344,0.62687,0.64729,0.35983,1.53385,3.13958,1.34157,1.78777,0.000845,0.000845,0.000845
177,852.155,0.88747,1.46306,0.63642,1.18938,0.75384,0.58209,0.6763,0.40264,0.77103,0.58209,0.68164,0.39438,1.50979,2.87237,1.31894,1.76261,0.0008384,0.0008384,0.0008384
178,857.165,0.8789,1.44464,0.63465,1.19235,0.7827,0.54726,0.6699,0.4013,0.66109,0.64052,0.66853,0.391,1.49615,2.83687,1.35001,1.74445,0.0008318,0.0008318,0.0008318
179,862.113,0.89047,1.44371,0.65852,1.20919,0.70402,0.60199,0.66299,0.40033,0.70759,0.61692,0.67219,0.38431,1.52913,2.81528,1.36949,1.77592,0.0008252,0.0008252,0.0008252
180,867.043,0.86741,1.42248,0.63297,1.19748,0.67628,0.62687,0.67295,0.40005,0.76288,0.56022,0.66586,0.38598,1.52277,2.75197,1.41505,1.78611,0.0008186,0.0008186,0.0008186
181,871.971,0.88711,1.47068,0.65187,1.20049,0.62737,0.65174,0.65267,0.37951,0.64789,0.62249,0.65017,0.3626,1.53777,2.98212,1.39961,1.81136,0.000812,0.000812,0.000812
182,876.852,0.85396,1.40979,0.61962,1.17492,0.74,0.60199,0.68179,0.40149,0.74199,0.60092,0.67705,0.3916,1.53304,2.82189,1.34353,1.86038,0.0008054,0.0008054,0.0008054
183,881.784,0.87814,1.43571,0.63534,1.20131,0.71968,0.61194,0.67272,0.40657,0.64782,0.65892,0.6675,0.38839,1.53383,2.83973,1.37717,1.78553,0.0007988,0.0007988,0.0007988
184,886.704,0.85155,1.40075,0.61644,1.16829,0.69931,0.66169,0.67846,0.4021,0.68989,0.65302,0.67129,0.38329,1.54332,3.06608,1.33223,1.76738,0.0007922,0.0007922,0.0007922
185,891.623,0.86723,1.42184,0.63096,1.18141,0.68631,0.68657,0.67189,0.39095,0.68878,0.67166,0.67372,0.3814,1.53337,3.0882,1.2797,1.82025,0.0007856,0.0007856,0.0007856
186,896.57,0.87131,1.43082,0.62325,1.1731,0.66851,0.67164,0.67218,0.39034,0.68183,0.66667,0.66553,0.3844,1.54412,3.01272,1.28055,1.84087,0.000779,0.000779,0.000779
187,901.412,0.87375,1.41707,0.63735,1.19389,0.64832,0.66036,0.67009,0.38627,0.62313,0.68159,0.67223,0.37971,1.52927,2.87314,1.35451,1.74817,0.0007724,0.0007724,0.0007724
188,906.083,0.8633,1.40463,0.6107,1.18433,0.71167,0.63854,0.69039,0.41467,0.7212,0.63682,0.68423,0.38686,1.49463,2.95385,1.29397,1.80039,0.0007658,0.0007658,0.0007658
189,910.741,0.87552,1.40578,0.61528,1.19666,0.67335,0.63682,0.66044,0.39101,0.68595,0.64179,0.65426,0.36631,1.55631,2.96725,1.41387,1.84505,0.0007592,0.0007592,0.0007592
190,915.359,0.8317,1.39549,0.59784,1.15499,0.7108,0.62687,0.68819,0.41245,0.71958,0.63682,0.68206,0.38583,1.52458,2.97854,1.25259,1.82026,0.0007526,0.0007526,0.0007526
191,919.985,0.84956,1.39775,0.61457,1.17339,0.69296,0.64677,0.66435,0.39742,0.69587,0.63747,0.66984,0.37731,1.53479,2.99805,1.32791,1.76465,0.000746,0.000746,0.000746
192,924.584,0.84726,1.38799,0.61782,1.18052,0.74525,0.60199,0.68465,0.40459,0.74525,0.60199,0.68521,0.39133,1.51928,3.11431,1.27244,1.74241,0.0007394,0.0007394,0.0007394
193,929.233,0.82807,1.33356,0.60496,1.15309,0.66116,0.66985,0.65509,0.38917,0.74521,0.59701,0.64581,0.3701,1.54949,3.30296,1.32073,1.82599,0.0007328,0.0007328,0.0007328
194,933.804,0.84244,1.39068,0.60781,1.15991,0.75803,0.59226,0.68409,0.4122,0.70141,0.65174,0.67808,0.39245,1.51248,2.95689,1.30653,1.76179,0.0007262,0.0007262,0.0007262
195,938.438,0.84726,1.39284,0.60847,1.17325,0.69911,0.65672,0.68928,0.41082,0.70681,0.67165,0.68689,0.39515,1.50292,3.13746,1.27053,1.75914,0.0007196,0.0007196,0.0007196
196,943.065,0.86403,1.38541,0.59975,1.18962,0.64292,0.68657,0.66708,0.39018,0.62953,0.69323,0.65939,0.37552,1.52748,3.07659,1.31548,1.77876,0.000713,0.000713,0.000713
197,947.619,0.85304,1.38893,0.60396,1.16862,0.68961,0.65672,0.68693,0.40418,0.69449,0.66725,0.68666,0.39425,1.50372,3.16134,1.29271,1.79692,0.0007064,0.0007064,0.0007064
198,952.151,0.83435,1.37713,0.60066,1.16115,0.74977,0.57711,0.67115,0.41226,0.76292,0.59236,0.67521,0.37993,1.47839,2.95321,1.35196,1.75807,0.0006998,0.0006998,0.0006998
199,956.795,0.82007,1.38079,0.58868,1.16295,0.7269,0.60697,0.67691,0.41815,0.74525,0.6113,0.6867,0.40002,1.48431,2.93318,1.3228,1.76474,0.0006932,0.0006932,0.0006932
200,961.788,0.83937,1.3744,0.60981,1.15815,0.67146,0.65174,0.67751,0.41118,0.68704,0.66667,0.6821,0.39634,1.50519,2.90845,1.27697,1.77006,0.0006866,0.0006866,0.0006866
201,966.641,0.82641,1.34259,0.60371,1.16047,0.64639,0.65672,0.66012,0.3918,0.65498,0.67164,0.6628,0.3747,1.51759,3.07758,1.33615,1.7922,0.00068,0.00068,0.00068
202,971.315,0.82452,1.37816,0.59296,1.14611,0.68143,0.62789,0.67592,0.41098,0.68736,0.64677,0.67818,0.39175,1.48826,2.84671,1.29702,1.76292,0.0006734,0.0006734,0.0006734
203,975.877,0.81709,1.35981,0.59062,1.14504,0.69022,0.64179,0.68091,0.41712,0.71757,0.64465,0.6888,0.39351,1.48189,2.89308,1.30667,1.74341,0.0006668,0.0006668,0.0006668
204,980.543,0.82417,1.36244,0.59828,1.15911,0.68758,0.66667,0.67379,0.40362,0.70298,0.68159,0.68397,0.38966,1.51978,2.8312,1.27736,1.83515,0.0006602,0.0006602,0.0006602
205,985.137,0.83023,1.35759,0.59048,1.15038,0.67823,0.66066,0.65761,0.39446,0.70385,0.65672,0.66988,0.38275,1.51634,2.99209,1.28818,1.84051,0.0006536,0.0006536,0.0006536
206,989.786,0.82235,1.34727,0.577,1.15608,0.72624,0.64672,0.67893,0.41206,0.73433,0.64634,0.68111,0.39046,1.48368,3.02665,1.34845,1.75694,0.000647,0.000647,0.000647
207,994.396,0.80752,1.36738,0.57689,1.14694,0.68095,0.65672,0.67427,0.40684,0.69737,0.67164,0.68705,0.39908,1.52,2.93414,1.30977,1.83841,0.0006404,0.0006404,0.0006404
208,999.079,0.79475,1.31429,0.57036,1.13437,0.67125,0.65672,0.66462,0.40489,0.67633,0.66169,0.66793,0.38332,1.49882,2.98853,1.30093,1.79876,0.0006338,0.0006338,0.0006338
209,1003.77,0.82257,1.34121,0.58587,1.158,0.71781,0.64544,0.66536,0.40893,0.71781,0.64544,0.67042,0.38908,1.5218,3.00586,1.33207,1.79904,0.0006272,0.0006272,0.0006272
210,1008.39,0.81254,1.31581,0.57591,1.14181,0.7069,0.62395,0.67713,0.41605,0.76673,0.59204,0.68122,0.39993,1.50712,2.9816,1.32316,1.79435,0.0006206,0.0006206,0.0006206
211,1013.01,0.80422,1.33297,0.5681,1.14606,0.70718,0.63184,0.68492,0.41767,0.69669,0.63682,0.66364,0.39683,1.50093,2.99271,1.31868,1.77608,0.000614,0.000614,0.000614
212,1017.61,0.80789,1.32475,0.56457,1.1435,0.71506,0.59701,0.6864,0.41275,0.68802,0.64677,0.68614,0.39814,1.50171,2.92342,1.29307,1.78439,0.0006074,0.0006074,0.0006074
213,1022.21,0.79945,1.3302,0.56288,1.1484,0.71636,0.63682,0.66159,0.38894,0.72322,0.64999,0.67577,0.38737,1.53231,2.96381,1.36022,1.81281,0.0006008,0.0006008,0.0006008
214,1026.95,0.80303,1.33841,0.56377,1.13898,0.75377,0.62687,0.69549,0.41987,0.7425,0.61692,0.67924,0.40594,1.49098,3.0316,1.27559,1.81018,0.0005942,0.0005942,0.0005942
215,1031.82,0.8175,1.36871,0.56375,1.14013,0.7519,0.60697,0.6814,0.4166,0.76471,0.61692,0.68173,0.39288,1.49563,2.95565,1.32008,1.83263,0.0005876,0.0005876,0.0005876
216,1036.47,0.81167,1.31705,0.55888,1.14879,0.64337,0.67316,0.6778,0.4065,0.66266,0.63682,0.66186,0.39236,1.53246,2.98036,1.31173,1.83356,0.000581,0.000581,0.000581
217,1041.06,0.79459,1.34445,0.56721,1.13772,0.71162,0.63184,0.701,0.429,0.74694,0.61676,0.69652,0.40997,1.48213,2.96447,1.28844,1.77739,0.0005744,0.0005744,0.0005744
218,1045.75,0.79014,1.33584,0.56407,1.14575,0.71591,0.64677,0.69839,0.41789,0.72799,0.66575,0.70712,0.41651,1.49969,3.05382,1.28283,1.76962,0.0005678,0.0005678,0.0005678
219,1050.4,0.79431,1.30828,0.54998,1.1207,0.70738,0.64946,0.66449,0.40208,0.72856,0.66667,0.6767,0.38624,1.57141,3.07259,1.36989,1.83202,0.0005612,0.0005612,0.0005612
220,1055.05,0.80033,1.31347,0.55081,1.13268,0.69016,0.6206,0.67374,0.40077,0.68613,0.63682,0.67662,0.39327,1.55751,3.0487,1.3213,1.84883,0.0005546,0.0005546,0.0005546
221,1059.63,0.83556,1.34218,0.58099,1.15625,0.64416,0.64677,0.65516,0.38708,0.65405,0.65174,0.65446,0.36562,1.55362,2.99343,1.42305,1.82309,0.000548,0.000548,0.000548
222,1064.22,0.79577,1.32952,0.56218,1.13184,0.71458,0.63524,0.6739,0.39874,0.71458,0.63524,0.67481,0.38556,1.56554,2.97615,1.36178,1.84958,0.0005414,0.0005414,0.0005414
223,1068.8,0.76703,1.28381,0.52958,1.11193,0.74937,0.6099,0.67524,0.40207,0.75539,0.61456,0.67947,0.39092,1.54582,2.94546,1.36746,1.82525,0.0005348,0.0005348,0.0005348
224,1073.37,0.78489,1.33285,0.54471,1.13605,0.75578,0.58506,0.66462,0.40038,0.75578,0.58506,0.66031,0.38549,1.52142,2.99681,1.37061,1.82497,0.0005282,0.0005282,0.0005282
225,1078.04,0.77885,1.27728,0.54427,1.1155,0.72202,0.62189,0.67803,0.42182,0.72779,0.62687,0.68272,0.39688,1.47471,3.0379,1.28764,1.7908,0.0005216,0.0005216,0.0005216
226,1082.81,0.76889,1.2846,0.54396,1.1232,0.73711,0.65672,0.69545,0.42855,0.75695,0.63184,0.68644,0.40634,1.49189,3.02021,1.25943,1.76071,0.000515,0.000515,0.000515
227,1087.72,0.76906,1.28161,0.53691,1.11972,0.68145,0.65672,0.67657,0.41605,0.72991,0.63682,0.6877,0.40316,1.50655,3.10144,1.28606,1.77769,0.0005084,0.0005084,0.0005084
228,1092.71,0.7563,1.27894,0.54114,1.11878,0.67213,0.67164,0.67273,0.40657,0.71854,0.63184,0.66983,0.38896,1.48665,3.06677,1.31977,1.78106,0.0005018,0.0005018,0.0005018
229,1097.72,0.78646,1.27862,0.53892,1.12453,0.76545,0.60199,0.67642,0.41989,0.75825,0.60199,0.67489,0.3935,1.49549,3.03268,1.31883,1.81298,0.0004952,0.0004952,0.0004952
230,1102.36,0.7828,1.3029,0.5495,1.12995,0.74947,0.62511,0.67319,0.41349,0.74115,0.61692,0.66127,0.39705,1.50088,3.0006,1.36163,1.84865,0.0004886,0.0004886,0.0004886
231,1107.06,0.77984,1.28313,0.54169,1.11935,0.68583,0.64677,0.66823,0.40296,0.68894,0.62687,0.66953,0.39217,1.55637,3.08417,1.34034,1.9266,0.000482,0.000482,0.000482
232,1111.76,0.77537,1.27525,0.53731,1.11904,0.72556,0.57711,0.65836,0.39839,0.72556,0.57711,0.63826,0.37751,1.55423,3.10896,1.35184,1.90893,0.0004754,0.0004754,0.0004754
233,1116.46,0.76444,1.27841,0.5359,1.10484,0.64197,0.63682,0.64446,0.39898,0.64197,0.63682,0.63343,0.37107,1.52306,3.16033,1.37402,1.81522,0.0004688,0.0004688,0.0004688
234,1121.27,0.7887,1.29646,0.52937,1.12934,0.70625,0.64179,0.68714,0.41287,0.69493,0.63184,0.67641,0.39531,1.52204,3.05677,1.31499,1.81568,0.0004622,0.0004622,0.0004622
235,1126.21,0.76489,1.23855,0.52099,1.10473,0.69491,0.64179,0.67424,0.41579,0.69734,0.61901,0.66638,0.38721,1.50418,3.15363,1.35565,1.78839,0.0004556,0.0004556,0.0004556
236,1131.05,0.76174,1.25085,0.52057,1.10266,0.7445,0.60889,0.67619,0.41741,0.75059,0.61387,0.67531,0.39263,1.49619,3.09339,1.32378,1.77802,0.000449,0.000449,0.000449
237,1136.01,0.76529,1.28408,0.54107,1.11195,0.73066,0.61194,0.66886,0.40235,0.73724,0.61692,0.66474,0.38061,1.50961,3.02635,1.30012,1.7915,0.0004424,0.0004424,0.0004424
238,1140.87,0.75062,1.26568,0.53635,1.11143,0.73455,0.59204,0.66567,0.39961,0.7222,0.58209,0.64313,0.37629,1.51192,3.11231,1.38988,1.8038,0.0004358,0.0004358,0.0004358
239,1145.78,0.74199,1.22978,0.50954,1.09385,0.71394,0.64179,0.66478,0.40449,0.7133,0.64367,0.65949,0.38269,1.51658,3.12481,1.32418,1.79668,0.0004292,0.0004292,0.0004292
240,1150.73,0.74894,1.26674,0.52558,1.10378,0.72095,0.61692,0.66264,0.41135,0.72262,0.62189,0.67151,0.39191,1.55439,3.09852,1.33661,1.83312,0.0004226,0.0004226,0.0004226
241,1155.64,0.73633,1.25135,0.50788,1.09253,0.70869,0.63184,0.67242,0.40454,0.67715,0.66667,0.6801,0.38985,1.54779,3.13037,1.29249,1.87788,0.000416,0.000416,0.000416
242,1160.43,0.74927,1.26332,0.54171,1.1141,0.71748,0.59383,0.66044,0.39506,0.7295,0.60378,0.67856,0.38657,1.54223,3.05843,1.35725,1.85747,0.0004094,0.0004094,0.0004094
243,1165.06,0.74715,1.21486,0.51716,1.09231,0.69891,0.66667,0.66427,0.3999,0.70093,0.67662,0.67044,0.39051,1.55619,3.08323,1.34551,1.89789,0.0004028,0.0004028,0.0004028
244,1169.76,0.74218,1.21764,0.52578,1.10457,0.70044,0.62189,0.66415,0.41526,0.69484,0.61692,0.65737,0.39641,1.50546,3.08948,1.39643,1.84013,0.0003962,0.0003962,0.0003962
245,1174.69,0.72902,1.23106,0.50166,1.08635,0.69278,0.63184,0.66884,0.40976,0.70914,0.64677,0.68358,0.39832,1.51549,3.06,1.32149,1.87685,0.0003896,0.0003896,0.0003896
246,1179.59,0.75143,1.2177,0.52059,1.1031,0.75598,0.60111,0.68271,0.41308,0.75611,0.60154,0.68228,0.39956,1.55852,3.05554,1.36495,1.87309,0.000383,0.000383,0.000383
247,1184.59,0.75381,1.27705,0.52179,1.10208,0.71704,0.63038,0.68265,0.41847,0.72212,0.6335,0.67649,0.40363,1.52232,3.12953,1.32511,1.87597,0.0003764,0.0003764,0.0003764
248,1189.28,0.73563,1.23728,0.50692,1.08944,0.69474,0.64677,0.66263,0.4005,0.70328,0.65174,0.66639,0.38984,1.49468,3.04432,1.34478,1.83076,0.0003698,0.0003698,0.0003698
249,1193.91,0.7203,1.21257,0.5051,1.0948,0.7556,0.59701,0.67362,0.40734,0.7493,0.59204,0.66473,0.395,1.51992,3.16012,1.34749,1.82896,0.0003632,0.0003632,0.0003632
250,1198.79,0.73263,1.20268,0.50276,1.09894,0.75088,0.62189,0.68404,0.41603,0.74563,0.62709,0.67734,0.39946,1.51812,3.18,1.34111,1.81011,0.0003566,0.0003566,0.0003566
251,1203.67,0.72661,1.24377,0.49958,1.08392,0.74079,0.63184,0.68542,0.42032,0.74079,0.63184,0.68771,0.4104,1.54312,3.0529,1.32517,1.85561,0.00035,0.00035,0.00035
252,1208.58,0.72696,1.21786,0.50641,1.08988,0.76033,0.61554,0.67297,0.40668,0.72638,0.64717,0.66983,0.39329,1.5101,3.06283,1.31169,1.78522,0.0003434,0.0003434,0.0003434
253,1213.57,0.72207,1.22953,0.50876,1.08529,0.71168,0.68771,0.6684,0.40196,0.71168,0.68771,0.66982,0.38725,1.5469,3.13725,1.2931,1.85454,0.0003368,0.0003368,0.0003368
254,1218.54,0.71625,1.21604,0.4989,1.0851,0.7543,0.60199,0.67449,0.4034,0.75688,0.60406,0.67027,0.3889,1.54744,3.16157,1.2667,1.86469,0.0003302,0.0003302,0.0003302
255,1223.51,0.72943,1.20959,0.50672,1.08685,0.74528,0.60199,0.67686,0.42253,0.66099,0.69842,0.68277,0.40062,1.52579,3.00388,1.30998,1.79168,0.0003236,0.0003236,0.0003236
256,1228.5,0.72597,1.20508,0.49992,1.07712,0.66443,0.69154,0.67918,0.41172,0.66443,0.69154,0.67193,0.39463,1.53647,3.28905,1.30138,1.80381,0.000317,0.000317,0.000317
257,1233.45,0.72602,1.1834,0.49868,1.0695,0.65575,0.6918,0.68236,0.41851,0.66094,0.69828,0.67587,0.39885,1.54018,3.24003,1.28851,1.8364,0.0003104,0.0003104,0.0003104
258,1238.47,0.72912,1.2281,0.50615,1.09667,0.75315,0.60719,0.67031,0.40298,0.74921,0.62189,0.67631,0.39052,1.53388,3.14132,1.34597,1.80525,0.0003038,0.0003038,0.0003038
259,1243.44,0.7267,1.20348,0.49829,1.07915,0.7183,0.65174,0.67568,0.40989,0.7183,0.65174,0.66398,0.39181,1.51176,3.19575,1.33272,1.78714,0.0002972,0.0002972,0.0002972
260,1248.38,0.70165,1.19321,0.48532,1.07231,0.74976,0.62687,0.67631,0.42002,0.75898,0.63682,0.6866,0.40634,1.4898,3.18748,1.28369,1.7624,0.0002906,0.0002906,0.0002906
261,1253.34,0.70493,1.18907,0.48173,1.06873,0.73114,0.60199,0.66805,0.41036,0.63927,0.69154,0.6724,0.39793,1.5204,3.1745,1.29577,1.79681,0.000284,0.000284,0.000284
