epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,316.78,1.33702,2.04349,1.15171,1.60497,0.66675,0.54229,0.59917,0.32829,0.68071,0.55154,0.60983,0.33477,1.62146,2.5594,1.55922,1.88679,0.0015776,0.0015776,0.0015776
66,321.467,1.34903,2.05769,1.17132,1.62194,0.68496,0.60577,0.61895,0.33785,0.69682,0.62189,0.6334,0.32543,1.56442,2.76458,1.50398,1.91284,0.001571,0.001571,0.001571
67,326.168,1.29763,2.00179,1.09545,1.56853,0.57,0.61692,0.58776,0.31907,0.61459,0.57915,0.61021,0.3254,1.59736,2.69732,1.49269,1.87794,0.0015644,0.0015644,0.0015644
68,330.857,1.32596,2.01787,1.12535,1.60163,0.58772,0.65957,0.63135,0.33675,0.58376,0.65587,0.62995,0.33876,1.65482,2.62443,1.53033,1.88475,0.0015578,0.0015578,0.0015578
69,335.792,1.30694,2.03737,1.09697,1.59851,0.60697,0.60697,0.61345,0.35027,0.63642,0.62701,0.63774,0.35791,1.59503,2.47227,1.43399,1.90546,0.0015512,0.0015512,0.0015512
70,340.782,1.31548,2.05505,1.11807,1.56923,0.59347,0.61194,0.60727,0.34243,0.60903,0.62189,0.62103,0.32773,1.61597,2.74532,1.44361,1.8874,0.0015446,0.0015446,0.0015446
71,345.763,1.28017,1.99224,1.06863,1.56764,0.62877,0.60199,0.60941,0.34111,0.65436,0.60282,0.62242,0.33095,1.57035,2.62065,1.49908,1.84018,0.001538,0.001538,0.001538
72,350.727,1.2757,1.99336,1.068,1.56842,0.63292,0.57214,0.6101,0.33474,0.6619,0.59701,0.64853,0.33744,1.60627,2.73104,1.41345,1.8909,0.0015314,0.0015314,0.0015314
73,355.78,1.25174,1.94389,1.07328,1.54998,0.61129,0.63682,0.60496,0.31761,0.6226,0.63682,0.61331,0.31535,1.63524,2.84093,1.43004,1.98107,0.0015248,0.0015248,0.0015248
74,360.776,1.26027,1.99104,1.06914,1.53904,0.70153,0.65174,0.65019,0.36619,0.7072,0.66169,0.66998,0.34849,1.59779,2.83019,1.379,1.9284,0.0015182,0.0015182,0.0015182
75,365.529,1.24391,1.94887,1.0274,1.52692,0.64699,0.64739,0.65275,0.36281,0.68517,0.59701,0.64725,0.35302,1.64049,2.79611,1.37404,1.84673,0.0015116,0.0015116,0.0015116
76,370.22,1.26954,1.94063,1.04421,1.53709,0.61478,0.62687,0.62974,0.35479,0.6317,0.64,0.64894,0.34113,1.57901,2.6736,1.44922,1.91693,0.001505,0.001505,0.001505
77,374.901,1.25714,1.92818,1.02618,1.54657,0.66083,0.62038,0.64224,0.38201,0.69552,0.63642,0.67707,0.35986,1.52952,2.83385,1.39238,1.80903,0.0014984,0.0014984,0.0014984
78,379.721,1.20875,1.90808,0.98836,1.47865,0.64501,0.56219,0.58355,0.34519,0.65071,0.56716,0.60893,0.32889,1.59144,2.75936,1.50099,1.91164,0.0014918,0.0014918,0.0014918
79,384.69,1.25802,1.95652,1.04303,1.54261,0.66369,0.57711,0.61888,0.35599,0.69188,0.59204,0.6401,0.33327,1.57239,2.80379,1.44383,1.89133,0.0014852,0.0014852,0.0014852
80,389.719,1.24368,1.9446,1.00848,1.52214,0.70285,0.59204,0.64747,0.36162,0.73471,0.62687,0.69471,0.36899,1.63336,2.58031,1.31705,2.01991,0.0014786,0.0014786,0.0014786
81,394.635,1.24821,1.9274,1.01119,1.51596,0.58434,0.59701,0.60341,0.33498,0.66453,0.53731,0.62191,0.33588,1.60576,2.52158,1.45557,1.87182,0.001472,0.001472,0.001472
82,399.653,1.23919,1.92915,1.03005,1.51563,0.70308,0.56716,0.6235,0.33143,0.70925,0.57214,0.62005,0.34705,1.66427,2.83646,1.4526,1.90454,0.0014654,0.0014654,0.0014654
83,404.647,1.27008,1.92996,1.05602,1.54595,0.67423,0.54572,0.6468,0.36609,0.65279,0.59204,0.66302,0.36572,1.53503,2.49596,1.38742,1.77512,0.0014588,0.0014588,0.0014588
84,409.602,1.22361,1.9419,1.02317,1.47625,0.65828,0.62189,0.62955,0.34674,0.68163,0.64179,0.65541,0.33811,1.62049,2.8406,1.45055,1.93699,0.0014522,0.0014522,0.0014522
