epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,344.19,1.28477,2.00333,1.11806,1.58416,0.72131,0.50746,0.60091,0.32793,0.70753,0.50746,0.59743,0.31503,1.5847,2.59152,1.49003,1.88379,0.001571,0.001571,0.001571
67,349.218,1.27404,2.03032,1.08315,1.56725,0.61945,0.61692,0.60298,0.32275,0.62999,0.60199,0.60371,0.3098,1.60443,2.64695,1.48782,1.89282,0.0015644,0.0015644,0.0015644
68,354.348,1.25095,1.97551,1.07765,1.56254,0.65174,0.54229,0.59613,0.33426,0.62332,0.60922,0.61079,0.32447,1.56016,2.57212,1.47857,1.83798,0.0015578,0.0015578,0.0015578
69,359.554,1.25778,2.04521,1.07164,1.58156,0.62225,0.57711,0.6047,0.32817,0.63928,0.56219,0.59003,0.32137,1.61931,2.7011,1.52471,1.89436,0.0015512,0.0015512,0.0015512
70,364.588,1.29419,2.059,1.09578,1.58876,0.64801,0.62284,0.62703,0.34265,0.66195,0.63323,0.64478,0.33453,1.57403,2.54321,1.45081,1.83022,0.0015446,0.0015446,0.0015446
71,369.591,1.2709,2.03592,1.08235,1.57692,0.61916,0.59701,0.59203,0.3303,0.64203,0.60678,0.60363,0.32244,1.56737,2.65895,1.52787,1.8489,0.001538,0.001538,0.001538
72,374.435,1.24975,2.00371,1.0616,1.56611,0.5814,0.63184,0.59081,0.31406,0.59514,0.64677,0.62415,0.30991,1.62466,2.66221,1.51155,1.97473,0.0015314,0.0015314,0.0015314
73,379.413,1.22188,1.93818,1.02868,1.55024,0.61006,0.62687,0.59367,0.31637,0.62023,0.63682,0.60632,0.3114,1.61146,2.63984,1.50373,1.94434,0.0015248,0.0015248,0.0015248
74,384.529,1.2319,1.96606,1.0529,1.5369,0.6572,0.57229,0.60465,0.33524,0.6621,0.57516,0.62584,0.32737,1.5746,2.5603,1.44804,1.87185,0.0015182,0.0015182,0.0015182
75,389.67,1.24311,1.96264,1.04011,1.55724,0.67096,0.58842,0.63101,0.35159,0.69246,0.60199,0.65581,0.33505,1.57796,2.62583,1.36545,1.92652,0.0015116,0.0015116,0.0015116
76,394.874,1.22084,1.96468,1.03073,1.52586,0.74472,0.56219,0.63832,0.34789,0.74063,0.55721,0.64705,0.33561,1.59882,2.61193,1.452,1.91268,0.001505,0.001505,0.001505
77,399.979,1.23616,1.95722,1.02881,1.54882,0.63173,0.60199,0.60972,0.3339,0.63596,0.59969,0.61843,0.31264,1.58051,2.6513,1.45164,1.90425,0.0014984,0.0014984,0.0014984
78,405.108,1.18291,1.92923,0.99153,1.48541,0.64179,0.54726,0.60016,0.34642,0.61763,0.54646,0.59431,0.32649,1.54095,2.46264,1.50792,1.86371,0.0014918,0.0014918,0.0014918
79,410.26,1.23133,1.94903,1.02246,1.54174,0.60698,0.60199,0.5923,0.32157,0.60594,0.60199,0.59295,0.30384,1.58714,2.63164,1.51405,1.88352,0.0014852,0.0014852,0.0014852
80,415.425,1.23027,1.97033,1.01216,1.54496,0.61065,0.58209,0.61036,0.34888,0.62276,0.59204,0.62592,0.32958,1.56216,2.64984,1.43801,1.92328,0.0014786,0.0014786,0.0014786
81,420.25,1.23802,1.94098,1.00494,1.53608,0.59456,0.59826,0.59451,0.32796,0.5993,0.60271,0.60825,0.32402,1.62833,2.56437,1.42109,1.89231,0.001472,0.001472,0.001472
82,425.083,1.19993,1.90814,0.98983,1.51814,0.63185,0.59701,0.62173,0.35494,0.60589,0.62189,0.63441,0.35264,1.52922,2.57022,1.443,1.80475,0.0014654,0.0014654,0.0014654
83,429.991,1.21481,1.8865,0.99344,1.53204,0.58896,0.62733,0.58282,0.32646,0.61087,0.64179,0.62004,0.3113,1.56409,2.74662,1.43807,1.91074,0.0014588,0.0014588,0.0014588
84,434.819,1.22312,1.90066,1.0034,1.48879,0.63638,0.59204,0.61318,0.33679,0.63692,0.59204,0.61251,0.3215,1.50991,2.66704,1.43585,1.80162,0.0014522,0.0014522,0.0014522
85,439.689,1.19255,1.89054,0.97767,1.50351,0.59711,0.59204,0.59941,0.33463,0.61018,0.60697,0.59947,0.31903,1.54055,2.68765,1.46445,1.82814,0.0014456,0.0014456,0.0014456
86,444.549,1.1854,1.88213,0.99406,1.49299,0.67636,0.61194,0.63939,0.36843,0.67636,0.61194,0.66054,0.35651,1.54513,2.55244,1.36792,1.83691,0.001439,0.001439,0.001439
87,449.495,1.19535,1.88053,0.95084,1.49158,0.65017,0.57214,0.59404,0.34134,0.68608,0.59204,0.61924,0.33035,1.55128,2.6016,1.46235,1.82726,0.0014324,0.0014324,0.0014324
88,454.375,1.16034,1.8744,0.97332,1.46054,0.6063,0.65672,0.62287,0.35,0.63039,0.66186,0.64573,0.33868,1.54241,2.67027,1.43473,1.8733,0.0014258,0.0014258,0.0014258
89,459.322,1.14595,1.8546,0.93191,1.45095,0.64196,0.58706,0.62768,0.35923,0.65284,0.59701,0.6344,0.33798,1.5202,2.58478,1.44063,1.80767,0.0014192,0.0014192,0.0014192
90,464.445,1.15579,1.82681,0.93644,1.47413,0.67064,0.55224,0.64009,0.37147,0.68366,0.56219,0.63348,0.33677,1.54308,2.69485,1.4048,1.79619,0.0014126,0.0014126,0.0014126
91,469.329,1.13979,1.83163,0.93629,1.45969,0.68036,0.57183,0.65935,0.36983,0.69076,0.57711,0.66675,0.36151,1.51258,2.50975,1.41226,1.78603,0.001406,0.001406,0.001406
92,474.243,1.16917,1.88567,0.95122,1.47337,0.61873,0.61194,0.63235,0.35594,0.62273,0.6159,0.63564,0.34539,1.51304,2.58338,1.40447,1.86212,0.0013994,0.0013994,0.0013994
93,479.108,1.15912,1.8377,0.94519,1.47065,0.61151,0.60697,0.63661,0.36669,0.62299,0.61692,0.64631,0.34552,1.57659,2.60575,1.39775,1.90779,0.0013928,0.0013928,0.0013928
94,483.946,1.14778,1.81472,0.9185,1.44425,0.64943,0.64179,0.61618,0.34533,0.66957,0.66169,0.64142,0.34764,1.59597,2.55466,1.42192,1.92084,0.0013862,0.0013862,0.0013862
95,488.81,1.12807,1.79962,0.90336,1.45478,0.70013,0.59701,0.65703,0.37602,0.7118,0.60697,0.67372,0.36554,1.54074,2.65399,1.33469,1.87124,0.0013796,0.0013796,0.0013796
