epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,208.25,1.54773,2.36585,1.46863,1.83165,0.54028,0.60199,0.57577,0.3025,0.59959,0.56621,0.58484,0.30576,1.69427,2.64106,1.61735,1.92974,0.0017426,0.0017426,0.0017426
41,213.354,1.54667,2.28747,1.42607,1.84143,0.61586,0.56219,0.58508,0.30925,0.6743,0.58706,0.61175,0.31155,1.72273,2.62244,1.59002,1.96833,0.001736,0.001736,0.001736
42,218.377,1.50676,2.25564,1.39723,1.79001,0.59246,0.58209,0.57704,0.29112,0.59624,0.58706,0.59599,0.29901,1.70563,2.66957,1.62023,1.95633,0.0017294,0.0017294,0.0017294
43,223.386,1.48557,2.30751,1.39941,1.80174,0.57947,0.55224,0.55639,0.29254,0.60351,0.53234,0.55541,0.28321,1.72479,2.60146,1.64086,1.97219,0.0017228,0.0017228,0.0017228
44,228.515,1.49669,2.26032,1.37007,1.7988,0.54722,0.45274,0.48793,0.2372,0.66584,0.40796,0.50199,0.23854,1.86759,2.87202,2.02111,2.12695,0.0017162,0.0017162,0.0017162
45,233.595,1.52362,2.33312,1.42246,1.81445,0.53534,0.52733,0.49087,0.25833,0.55451,0.53234,0.51526,0.26851,1.75575,2.60249,1.80398,1.99029,0.0017096,0.0017096,0.0017096
46,238.642,1.46887,2.27477,1.38415,1.77139,0.56995,0.58024,0.54755,0.28546,0.61714,0.57214,0.58269,0.30141,1.67679,2.66228,1.70036,2.00841,0.001703,0.001703,0.001703
47,243.628,1.47246,2.257,1.38936,1.76972,0.6363,0.53966,0.58204,0.30108,0.65936,0.55224,0.60269,0.30345,1.69914,2.49174,1.63467,1.9916,0.0016964,0.0016964,0.0016964
48,248.62,1.50115,2.27559,1.3526,1.77639,0.63833,0.57214,0.5922,0.30322,0.65851,0.57214,0.60358,0.30949,1.65269,2.61467,1.66196,1.92323,0.0016898,0.0016898,0.0016898
49,253.626,1.46297,2.17644,1.29427,1.73783,0.68838,0.5715,0.61144,0.30883,0.68799,0.57045,0.60686,0.30689,1.70534,2.64292,1.61895,1.97496,0.0016832,0.0016832,0.0016832
50,258.709,1.45729,2.26021,1.34039,1.75688,0.53469,0.57169,0.56011,0.29011,0.57861,0.57711,0.57918,0.28404,1.69357,2.60412,1.63932,1.95488,0.0016766,0.0016766,0.0016766
51,263.788,1.45789,2.22775,1.32764,1.78053,0.61592,0.55224,0.5931,0.30114,0.65988,0.55019,0.59149,0.29883,1.64734,2.59199,1.66139,1.93034,0.00167,0.00167,0.00167
52,268.778,1.38275,2.17049,1.2766,1.69681,0.63289,0.57711,0.58625,0.31068,0.63137,0.57214,0.59114,0.3109,1.64186,2.5648,1.63798,1.88724,0.0016634,0.0016634,0.0016634
53,273.836,1.41189,2.15564,1.24716,1.68045,0.64446,0.57711,0.60074,0.32254,0.65681,0.58083,0.61464,0.3284,1.67959,2.64629,1.59327,1.92535,0.0016568,0.0016568,0.0016568
54,278.858,1.3941,2.15247,1.26743,1.70319,0.70725,0.59701,0.64774,0.34682,0.68861,0.58209,0.63543,0.34735,1.60388,2.54151,1.48389,1.88694,0.0016502,0.0016502,0.0016502
55,283.618,1.4211,2.20404,1.25352,1.72197,0.62263,0.59701,0.59833,0.31741,0.69046,0.57711,0.60922,0.3144,1.62693,2.58118,1.53276,1.94207,0.0016436,0.0016436,0.0016436
56,288.5,1.40328,2.20004,1.2395,1.70046,0.55146,0.59204,0.57649,0.29686,0.62851,0.58079,0.60226,0.31132,1.64305,2.71048,1.64619,1.91141,0.001637,0.001637,0.001637
57,293.447,1.38653,2.12522,1.22139,1.67059,0.58805,0.58706,0.60248,0.32152,0.53758,0.60151,0.57837,0.29723,1.65656,2.78232,1.6007,1.87038,0.0016304,0.0016304,0.0016304
58,298.175,1.40364,2.14167,1.23403,1.69811,0.66528,0.49751,0.5929,0.30529,0.65782,0.54517,0.61639,0.31433,1.73511,2.70708,1.59453,1.99274,0.0016238,0.0016238,0.0016238
59,303.049,1.40384,2.13155,1.26279,1.70299,0.63635,0.54726,0.5958,0.30682,0.61001,0.58209,0.60944,0.30349,1.70426,2.62175,1.58606,1.97572,0.0016172,0.0016172,0.0016172
