epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,610.109,1.07147,1.70246,0.81618,1.39085,0.67791,0.63184,0.65102,0.36746,0.68942,0.64055,0.65421,0.36251,1.56858,2.78586,1.35886,1.87786,0.0011948,0.0011948,0.0011948
124,614.88,1.0572,1.70443,0.8174,1.38348,0.65952,0.65672,0.65224,0.37371,0.67326,0.64584,0.64451,0.35351,1.52789,2.73699,1.35374,1.82039,0.0011882,0.0011882,0.0011882
125,619.662,1.05936,1.66954,0.82132,1.35977,0.66522,0.56219,0.59852,0.345,0.66557,0.59204,0.61573,0.33259,1.59135,2.86938,1.36257,1.91177,0.0011816,0.0011816,0.0011816
126,624.432,1.0628,1.65624,0.80689,1.36896,0.70963,0.58209,0.62122,0.36697,0.73995,0.60697,0.65047,0.35763,1.5614,2.75792,1.44597,1.87874,0.001175,0.001175,0.001175
127,629.316,1.06941,1.66026,0.81264,1.38248,0.64413,0.62687,0.62738,0.35774,0.66342,0.62761,0.64618,0.34999,1.53398,2.75877,1.34589,1.81631,0.0011684,0.0011684,0.0011684
128,634.074,1.04674,1.72062,0.82576,1.37397,0.63638,0.61692,0.613,0.35814,0.67129,0.60961,0.62142,0.33851,1.529,2.66032,1.44118,1.81949,0.0011618,0.0011618,0.0011618
129,638.963,1.08151,1.71393,0.84121,1.40037,0.67336,0.64613,0.64147,0.35729,0.66299,0.63618,0.64417,0.34869,1.54113,2.7776,1.33787,1.83599,0.0011552,0.0011552,0.0011552
130,644.053,1.01996,1.64229,0.80073,1.35613,0.62459,0.6291,0.6668,0.3772,0.63435,0.63682,0.67119,0.35772,1.54783,2.75018,1.27106,1.83009,0.0011486,0.0011486,0.0011486
131,648.958,1.04495,1.63487,0.81358,1.36428,0.69577,0.61441,0.66575,0.37246,0.67849,0.59846,0.66085,0.35733,1.56101,2.75627,1.33877,1.83727,0.001142,0.001142,0.001142
132,653.826,1.01889,1.63398,0.79755,1.3467,0.70067,0.59204,0.65766,0.37835,0.70799,0.59701,0.65316,0.35437,1.55575,2.93407,1.29823,1.87791,0.0011354,0.0011354,0.0011354
133,658.606,1.04298,1.67398,0.79001,1.35834,0.62101,0.6685,0.67512,0.3789,0.6531,0.66169,0.6642,0.36202,1.52369,2.77047,1.32948,1.84687,0.0011288,0.0011288,0.0011288
134,663.348,1.04141,1.66086,0.78376,1.3496,0.63966,0.66667,0.64536,0.36399,0.64732,0.67662,0.67051,0.35357,1.62753,2.75762,1.30707,1.9431,0.0011222,0.0011222,0.0011222
135,668.121,1.02944,1.65976,0.77307,1.34179,0.68943,0.62953,0.6336,0.36643,0.72178,0.65824,0.65548,0.35303,1.55577,2.93089,1.3995,1.88549,0.0011156,0.0011156,0.0011156
136,672.907,1.03993,1.66598,0.78617,1.36199,0.6693,0.64443,0.64898,0.37455,0.6924,0.66667,0.6728,0.35473,1.56587,2.72239,1.3296,1.87125,0.001109,0.001109,0.001109
137,677.746,1.01751,1.62083,0.75303,1.33306,0.7365,0.61194,0.67232,0.38875,0.74249,0.61692,0.67176,0.36814,1.53197,2.7317,1.35701,1.81894,0.0011024,0.0011024,0.0011024
138,682.693,1.02025,1.64466,0.77629,1.34877,0.6746,0.65174,0.66077,0.38503,0.65915,0.63682,0.6471,0.36688,1.50908,2.70548,1.35703,1.78558,0.0010958,0.0010958,0.0010958
139,687.683,1.02278,1.62794,0.75556,1.33978,0.67406,0.62189,0.65738,0.38568,0.68485,0.63184,0.67216,0.37189,1.57551,2.96867,1.35393,1.83204,0.0010892,0.0010892,0.0010892
140,692.7,0.97969,1.56233,0.74291,1.31367,0.73762,0.61692,0.66298,0.38644,0.74838,0.62687,0.67127,0.36971,1.5316,2.82908,1.34672,1.8347,0.0010826,0.0010826,0.0010826
141,697.674,0.99745,1.58173,0.75287,1.33016,0.71646,0.59701,0.63542,0.37374,0.73738,0.60066,0.66125,0.36399,1.53876,2.85988,1.38705,1.8624,0.001076,0.001076,0.001076
142,702.43,0.99909,1.6344,0.75536,1.33331,0.62617,0.68657,0.66371,0.38279,0.62337,0.67164,0.64943,0.36112,1.56749,2.95538,1.34732,1.87425,0.0010694,0.0010694,0.0010694
143,707.452,1.01269,1.60462,0.77247,1.33633,0.71306,0.58706,0.67006,0.39032,0.7191,0.59204,0.66824,0.37143,1.51028,2.80923,1.30501,1.81071,0.0010628,0.0010628,0.0010628
144,712.423,1.01043,1.60742,0.75969,1.34415,0.63331,0.61866,0.65565,0.36438,0.66474,0.63682,0.6719,0.35905,1.53811,2.80103,1.34191,1.86898,0.0010562,0.0010562,0.0010562
145,717.244,0.9709,1.58448,0.72678,1.30135,0.65439,0.61231,0.63571,0.36839,0.66743,0.62189,0.65051,0.34812,1.55204,2.87877,1.38264,1.85051,0.0010496,0.0010496,0.0010496
146,722.072,1.00626,1.5913,0.75431,1.33944,0.74635,0.59701,0.65745,0.37186,0.75703,0.62189,0.66209,0.3694,1.52892,2.73305,1.37406,1.82834,0.001043,0.001043,0.001043
147,726.913,0.96342,1.56376,0.7296,1.32019,0.66474,0.60697,0.66443,0.3878,0.69375,0.61194,0.66092,0.36745,1.50636,2.91517,1.35998,1.79243,0.0010364,0.0010364,0.0010364
148,731.782,0.99163,1.55893,0.72285,1.31414,0.60421,0.69874,0.66958,0.38792,0.6077,0.69361,0.6724,0.36764,1.48261,2.83999,1.27967,1.78868,0.0010298,0.0010298,0.0010298
149,736.551,0.97285,1.58274,0.73497,1.31644,0.62017,0.66169,0.66741,0.38869,0.62334,0.68159,0.67564,0.36763,1.54272,2.81702,1.33397,1.87264,0.0010232,0.0010232,0.0010232
150,741.338,0.99562,1.56251,0.73825,1.32656,0.66557,0.62189,0.67275,0.37891,0.72267,0.63525,0.69663,0.37644,1.52019,2.79849,1.33264,1.84594,0.0010166,0.0010166,0.0010166
151,746.187,1.01008,1.62719,0.74744,1.31139,0.72109,0.62189,0.66704,0.3791,0.70706,0.63184,0.66352,0.36031,1.5428,2.98204,1.34366,1.87032,0.00101,0.00101,0.00101
152,751,0.96275,1.55047,0.69405,1.2824,0.68062,0.65672,0.65357,0.37846,0.69093,0.66667,0.66811,0.36362,1.57194,2.83742,1.39174,1.90338,0.0010034,0.0010034,0.0010034
153,755.819,0.96042,1.56021,0.70649,1.28717,0.7316,0.61027,0.67032,0.38796,0.73757,0.61525,0.67345,0.37438,1.52135,2.7663,1.3766,1.84961,0.0009968,0.0009968,0.0009968
154,760.722,1.00269,1.60298,0.73867,1.32251,0.73412,0.60441,0.64772,0.3739,0.75848,0.62189,0.67752,0.3646,1.56418,2.80026,1.32082,1.90707,0.0009902,0.0009902,0.0009902
155,765.546,0.95291,1.53639,0.7027,1.28304,0.76889,0.57934,0.68585,0.40373,0.78198,0.58886,0.69682,0.38405,1.52809,2.76921,1.2934,1.82407,0.0009836,0.0009836,0.0009836
156,770.518,0.99916,1.55703,0.73706,1.30126,0.74929,0.63184,0.67255,0.39692,0.75519,0.63682,0.67572,0.37571,1.50409,2.76314,1.31436,1.80154,0.000977,0.000977,0.000977
157,775.591,0.97412,1.55998,0.7055,1.29327,0.71042,0.59204,0.64694,0.39036,0.72904,0.60199,0.66006,0.35726,1.54002,2.84524,1.39122,1.832,0.0009704,0.0009704,0.0009704
158,780.672,0.94986,1.51166,0.68456,1.27115,0.61435,0.69154,0.68964,0.39615,0.65012,0.70258,0.7059,0.39322,1.52562,2.90937,1.26913,1.84891,0.0009638,0.0009638,0.0009638
159,785.602,0.94999,1.55918,0.68064,1.28189,0.70892,0.65432,0.68808,0.40007,0.71418,0.65887,0.68534,0.37532,1.54928,2.7627,1.29173,1.8647,0.0009572,0.0009572,0.0009572
160,790.418,0.94498,1.53602,0.69932,1.28825,0.68622,0.60931,0.66369,0.3782,0.67787,0.66169,0.69832,0.36701,1.58286,2.97618,1.31287,1.92687,0.0009506,0.0009506,0.0009506
161,795.401,0.93614,1.5311,0.69679,1.28799,0.65544,0.63682,0.66835,0.38128,0.6929,0.65105,0.67851,0.3725,1.53566,2.88144,1.33201,1.87957,0.000944,0.000944,0.000944
162,800.374,0.97424,1.55006,0.71167,1.28573,0.67516,0.6101,0.65639,0.37652,0.70886,0.60697,0.67415,0.36834,1.56789,2.78562,1.39194,1.92701,0.0009374,0.0009374,0.0009374
163,805.123,0.97078,1.5561,0.71359,1.3056,0.69282,0.62687,0.6571,0.38734,0.70932,0.64179,0.6824,0.37399,1.5212,2.95994,1.313,1.83553,0.0009308,0.0009308,0.0009308
164,809.974,0.93102,1.52522,0.69113,1.26553,0.71005,0.60919,0.67652,0.40166,0.72745,0.62412,0.68214,0.38074,1.51964,2.95526,1.30844,1.83907,0.0009242,0.0009242,0.0009242
165,814.836,0.92965,1.54848,0.69247,1.28029,0.67393,0.68893,0.69247,0.40768,0.68351,0.6984,0.69826,0.38337,1.47657,2.75745,1.2678,1.79674,0.0009176,0.0009176,0.0009176
166,819.609,0.9464,1.51708,0.68514,1.2773,0.61306,0.69154,0.67795,0.39302,0.63676,0.68027,0.67461,0.37186,1.57278,2.85518,1.3029,1.88171,0.000911,0.000911,0.000911
167,824.28,0.94974,1.54177,0.68453,1.28799,0.66007,0.65174,0.68545,0.39245,0.68126,0.65672,0.69558,0.36949,1.56108,2.85296,1.29018,1.88683,0.0009044,0.0009044,0.0009044
168,829.098,0.92316,1.50225,0.68178,1.27074,0.66561,0.70312,0.70081,0.40522,0.67952,0.71734,0.71024,0.39377,1.53488,2.88005,1.22468,1.8347,0.0008978,0.0008978,0.0008978
169,833.884,0.92288,1.49118,0.68196,1.26707,0.72342,0.60697,0.68734,0.40471,0.73561,0.61692,0.69911,0.38769,1.49086,2.75972,1.26377,1.78621,0.0008912,0.0008912,0.0008912
170,838.623,0.94829,1.53427,0.69257,1.2847,0.77794,0.59204,0.66075,0.38539,0.77794,0.59204,0.66225,0.36349,1.53198,2.89006,1.35974,1.84526,0.0008846,0.0008846,0.0008846
171,843.386,0.9466,1.50756,0.69061,1.27686,0.71159,0.57694,0.66431,0.38048,0.70546,0.57197,0.64744,0.35816,1.55042,2.87475,1.29832,1.88427,0.000878,0.000878,0.000878
172,848.149,0.92937,1.50324,0.66811,1.26756,0.74784,0.59021,0.67694,0.40081,0.76615,0.6031,0.69874,0.3815,1.53668,2.76605,1.28761,1.87043,0.0008714,0.0008714,0.0008714
173,852.86,0.92605,1.49691,0.67518,1.2502,0.73778,0.59204,0.66001,0.3718,0.69578,0.64179,0.6731,0.37233,1.54241,2.83794,1.31157,1.9167,0.0008648,0.0008648,0.0008648
174,857.606,0.92217,1.4924,0.66919,1.25677,0.72022,0.63184,0.67393,0.36808,0.72589,0.63682,0.67819,0.36996,1.56397,2.7811,1.25633,1.89151,0.0008582,0.0008582,0.0008582
175,862.367,0.93665,1.52932,0.67664,1.2714,0.75576,0.56962,0.66982,0.39535,0.76831,0.57744,0.674,0.382,1.54094,2.96181,1.2107,1.871,0.0008516,0.0008516,0.0008516
176,867.133,0.91271,1.48305,0.65709,1.25181,0.71093,0.57711,0.65763,0.38014,0.7411,0.59701,0.67192,0.36832,1.54358,2.88149,1.28571,1.86438,0.000845,0.000845,0.000845
177,871.888,0.91124,1.49821,0.6491,1.24171,0.67843,0.63682,0.64946,0.39644,0.67843,0.63682,0.64711,0.37052,1.52199,2.81113,1.32437,1.82266,0.0008384,0.0008384,0.0008384
178,876.915,0.91157,1.46355,0.64878,1.24733,0.69829,0.64677,0.66566,0.38783,0.70106,0.63682,0.66983,0.37538,1.52613,3.01584,1.27799,1.90829,0.0008318,0.0008318,0.0008318
179,882.041,0.94308,1.4833,0.67995,1.27054,0.69434,0.62189,0.66809,0.38057,0.70907,0.63052,0.68024,0.36975,1.56357,2.97072,1.23785,1.91958,0.0008252,0.0008252,0.0008252
180,887.035,0.91525,1.46636,0.65464,1.26594,0.80713,0.58706,0.6695,0.38515,0.80713,0.58706,0.66614,0.36519,1.54266,2.89815,1.28573,1.88041,0.0008186,0.0008186,0.0008186
181,892.02,0.91853,1.4697,0.6561,1.25613,0.67458,0.63943,0.70129,0.40995,0.70105,0.64179,0.6995,0.38056,1.49539,2.89826,1.19831,1.82515,0.000812,0.000812,0.000812
182,897.049,0.88397,1.43689,0.6185,1.22729,0.6843,0.64704,0.67982,0.4051,0.69477,0.65681,0.67708,0.38117,1.52105,2.94932,1.24498,1.84823,0.0008054,0.0008054,0.0008054
183,901.677,0.90429,1.46326,0.65637,1.25772,0.74058,0.63184,0.68741,0.41268,0.72281,0.65174,0.69613,0.38792,1.51846,3.08235,1.24453,1.86846,0.0007988,0.0007988,0.0007988
184,906.268,0.89094,1.43975,0.63836,1.23458,0.75648,0.62189,0.68641,0.39789,0.75648,0.62687,0.6996,0.38297,1.55586,2.80661,1.28264,1.92259,0.0007922,0.0007922,0.0007922
185,911.047,0.8972,1.45072,0.66334,1.24235,0.74599,0.57214,0.63889,0.3843,0.75708,0.60471,0.67551,0.37808,1.54601,2.88777,1.27409,1.90704,0.0007856,0.0007856,0.0007856
186,915.865,0.91804,1.45152,0.64678,1.24309,0.73562,0.60697,0.65529,0.40598,0.7557,0.6156,0.67443,0.38646,1.49932,2.77835,1.25745,1.80977,0.000779,0.000779,0.000779
187,920.594,0.90423,1.42863,0.6458,1.24733,0.73884,0.63184,0.66844,0.39332,0.73884,0.63184,0.66563,0.37397,1.57366,2.99626,1.34009,1.89768,0.0007724,0.0007724,0.0007724
188,925.385,0.91212,1.45598,0.63866,1.24529,0.70258,0.6229,0.69116,0.41011,0.72477,0.64195,0.70437,0.38895,1.53643,2.94487,1.21175,1.86406,0.0007658,0.0007658,0.0007658
189,930.166,0.93995,1.45555,0.66045,1.27025,0.70984,0.64508,0.66438,0.39301,0.69866,0.63441,0.65548,0.36911,1.54846,2.96679,1.30671,1.8748,0.0007592,0.0007592,0.0007592
190,934.91,0.87666,1.42829,0.62182,1.21465,0.78592,0.62101,0.69172,0.41299,0.79222,0.62599,0.69304,0.38999,1.51161,2.79624,1.21878,1.87457,0.0007526,0.0007526,0.0007526
191,939.674,0.8814,1.43217,0.6408,1.23064,0.67759,0.62189,0.65842,0.39733,0.68924,0.64179,0.66401,0.37023,1.52021,2.98441,1.38182,1.85338,0.000746,0.000746,0.000746
192,944.451,0.87246,1.42438,0.63929,1.2329,0.76677,0.64179,0.67476,0.40338,0.77866,0.65174,0.68673,0.38946,1.52836,2.83053,1.3026,1.88144,0.0007394,0.0007394,0.0007394
193,949.256,0.85852,1.36716,0.61285,1.20753,0.7666,0.63731,0.69361,0.40253,0.76512,0.65174,0.6899,0.38665,1.54404,3.0334,1.25603,1.90933,0.0007328,0.0007328,0.0007328
194,953.99,0.88515,1.43475,0.63478,1.2228,0.72731,0.62687,0.66093,0.38735,0.73885,0.63682,0.664,0.36697,1.54163,2.93264,1.27671,1.90469,0.0007262,0.0007262,0.0007262
195,958.895,0.88064,1.44726,0.63635,1.22987,0.76241,0.61692,0.68279,0.40417,0.74442,0.64179,0.68446,0.37011,1.54748,3.18163,1.24298,1.90136,0.0007196,0.0007196,0.0007196
196,963.971,0.8662,1.41523,0.61112,1.22885,0.72985,0.67662,0.6885,0.40635,0.7381,0.69154,0.70461,0.38183,1.52622,2.88107,1.29529,1.863,0.000713,0.000713,0.000713
197,968.808,0.87333,1.45546,0.63052,1.21559,0.67713,0.68159,0.68223,0.40177,0.67713,0.68159,0.68814,0.37496,1.51797,2.80742,1.20928,1.85322,0.0007064,0.0007064,0.0007064
198,973.606,0.84086,1.40795,0.60671,1.19682,0.75777,0.60699,0.66822,0.39821,0.79292,0.61692,0.6829,0.37712,1.55091,2.99471,1.32444,1.90612,0.0006998,0.0006998,0.0006998
199,978.463,0.86803,1.42825,0.62356,1.22753,0.77019,0.61692,0.66706,0.39834,0.77165,0.62206,0.66808,0.37393,1.56687,2.92548,1.36402,1.88982,0.0006932,0.0006932,0.0006932
200,983.241,0.87109,1.41859,0.63242,1.21757,0.69119,0.64587,0.67084,0.39659,0.69167,0.64179,0.67054,0.38269,1.55619,2.90184,1.29466,1.88111,0.0006866,0.0006866,0.0006866
201,987.98,0.84852,1.36979,0.61906,1.2079,0.67666,0.62471,0.66745,0.39648,0.72503,0.61194,0.65469,0.3639,1.54133,2.98091,1.38713,1.83086,0.00068,0.00068,0.00068
202,992.738,0.84719,1.39174,0.60805,1.19334,0.67936,0.63248,0.66537,0.40188,0.6851,0.63863,0.66764,0.37178,1.50531,2.90042,1.34567,1.82157,0.0006734,0.0006734,0.0006734
203,997.542,0.85237,1.37782,0.60055,1.20315,0.68765,0.63184,0.67067,0.39486,0.69324,0.63682,0.67016,0.37993,1.56474,2.9515,1.3546,1.92977,0.0006668,0.0006668,0.0006668
204,1002.34,0.8664,1.40021,0.61787,1.22198,0.68183,0.65174,0.67644,0.39218,0.70046,0.65672,0.67317,0.37215,1.54979,3.012,1.27737,1.91437,0.0006602,0.0006602,0.0006602
205,1007.07,0.85625,1.39541,0.59825,1.2043,0.68602,0.66308,0.67345,0.39449,0.69562,0.67083,0.67683,0.36792,1.55827,3.06647,1.30449,1.92032,0.0006536,0.0006536,0.0006536
206,1011.79,0.85987,1.39747,0.6109,1.21064,0.69761,0.59701,0.65827,0.38433,0.70343,0.60199,0.6483,0.3605,1.54784,2.92448,1.37346,1.84962,0.000647,0.000647,0.000647
207,1016.62,0.85683,1.38804,0.59851,1.21035,0.72354,0.63184,0.67363,0.39865,0.7305,0.63682,0.66847,0.37525,1.5132,2.9228,1.34732,1.82359,0.0006404,0.0006404,0.0006404
208,1021.46,0.83135,1.35968,0.58968,1.18484,0.72939,0.65709,0.67511,0.40066,0.74107,0.655,0.66917,0.37037,1.5213,3.07238,1.29237,1.87164,0.0006338,0.0006338,0.0006338
209,1026.49,0.86802,1.38883,0.61829,1.21645,0.7162,0.60199,0.67152,0.40246,0.74023,0.62379,0.6842,0.37494,1.56028,3.20047,1.28886,1.90194,0.0006272,0.0006272,0.0006272
210,1031.62,0.8235,1.3398,0.58448,1.17687,0.71084,0.65672,0.68769,0.40691,0.71673,0.65459,0.68873,0.37828,1.57481,3.00881,1.26771,1.89663,0.0006206,0.0006206,0.0006206
211,1036.54,0.84385,1.36749,0.59281,1.19333,0.71532,0.63184,0.66189,0.38868,0.70385,0.62189,0.63762,0.36779,1.57072,3.09484,1.33997,1.9044,0.000614,0.000614,0.000614
212,1041.28,0.83266,1.35613,0.592,1.1915,0.71994,0.63682,0.68461,0.40739,0.73505,0.66251,0.71086,0.38284,1.53743,2.97762,1.25635,1.87554,0.0006074,0.0006074,0.0006074
213,1046.02,0.84205,1.39191,0.58878,1.20167,0.75976,0.61362,0.6879,0.40048,0.77182,0.62265,0.68488,0.37448,1.55364,3.1075,1.33623,1.90508,0.0006008,0.0006008,0.0006008
214,1050.92,0.85101,1.39169,0.61261,1.20212,0.71355,0.65672,0.68507,0.4042,0.72977,0.67164,0.6843,0.37974,1.5304,2.94185,1.35848,1.8702,0.0005942,0.0005942,0.0005942
215,1055.73,0.82926,1.38029,0.58348,1.1789,0.69077,0.6446,0.66992,0.38839,0.6883,0.65917,0.6784,0.3659,1.55717,2.92298,1.34754,1.90449,0.0005876,0.0005876,0.0005876
216,1060.53,0.84224,1.36615,0.58026,1.19898,0.71979,0.60697,0.67268,0.39053,0.73159,0.61692,0.65602,0.36858,1.54939,3.17151,1.30024,1.95845,0.000581,0.000581,0.000581
217,1065.53,0.82548,1.38781,0.58942,1.18946,0.66549,0.65174,0.67592,0.40206,0.65868,0.69652,0.68653,0.38262,1.5227,3.12368,1.28261,1.85203,0.0005744,0.0005744,0.0005744
218,1070.53,0.83077,1.36777,0.59638,1.20553,0.72828,0.63682,0.68457,0.40147,0.75452,0.65672,0.69852,0.38026,1.55081,3.30114,1.2524,1.94168,0.0005678,0.0005678,0.0005678
219,1075.41,0.82772,1.32665,0.56948,1.17632,0.69226,0.66667,0.69403,0.40059,0.71244,0.66561,0.69003,0.37742,1.51879,3.19753,1.30359,1.84556,0.0005612,0.0005612,0.0005612
220,1080.31,0.82754,1.33926,0.57803,1.17392,0.67468,0.67662,0.69891,0.40732,0.6941,0.69992,0.71439,0.38979,1.55232,3.06605,1.26568,1.88652,0.0005546,0.0005546,0.0005546
221,1085.11,0.84419,1.35969,0.58855,1.18596,0.72812,0.62189,0.67341,0.39386,0.72812,0.62189,0.66678,0.36712,1.54293,3.17448,1.30744,1.86889,0.000548,0.000548,0.000548
222,1089.88,0.83013,1.34446,0.58946,1.17827,0.71368,0.64677,0.68103,0.40532,0.65854,0.70647,0.68481,0.37777,1.57031,3.01661,1.27859,1.9166,0.0005414,0.0005414,0.0005414
223,1094.66,0.8023,1.30722,0.55509,1.16315,0.78942,0.61548,0.68182,0.41036,0.7672,0.62687,0.68688,0.38607,1.52541,3.08856,1.26124,1.87492,0.0005348,0.0005348,0.0005348
224,1099.41,0.82601,1.39022,0.57358,1.18772,0.74396,0.63606,0.67101,0.40551,0.77425,0.62687,0.67489,0.37804,1.53401,3.02867,1.36734,1.85312,0.0005282,0.0005282,0.0005282
225,1104.22,0.78553,1.28911,0.55326,1.15045,0.72968,0.65174,0.68804,0.42537,0.73261,0.67164,0.69539,0.40631,1.49411,2.99266,1.27833,1.80294,0.0005216,0.0005216,0.0005216
226,1109.04,0.79399,1.30831,0.56081,1.17152,0.73308,0.63184,0.68304,0.40747,0.73793,0.67164,0.69747,0.37691,1.53722,3.15736,1.26421,1.90097,0.000515,0.000515,0.000515
227,1113.81,0.80189,1.33771,0.55799,1.17196,0.74571,0.62736,0.67529,0.41601,0.7633,0.63184,0.67781,0.38632,1.51281,3.10232,1.29689,1.83428,0.0005084,0.0005084,0.0005084
228,1118.53,0.81133,1.31582,0.56852,1.17273,0.7291,0.66667,0.70071,0.41384,0.74613,0.67262,0.71317,0.38547,1.5684,3.13114,1.27767,1.91158,0.0005018,0.0005018,0.0005018
229,1123.24,0.82257,1.29621,0.56149,1.16763,0.64824,0.66667,0.66808,0.40193,0.66345,0.67662,0.67728,0.37914,1.545,3.02881,1.35836,1.88126,0.0004952,0.0004952,0.0004952
230,1127.91,0.82576,1.33148,0.56981,1.18564,0.76562,0.60199,0.68825,0.41342,0.78461,0.61692,0.69075,0.38988,1.51427,2.98296,1.3395,1.83988,0.0004886,0.0004886,0.0004886
231,1132.62,0.81796,1.315,0.56622,1.16828,0.74256,0.63184,0.67563,0.39387,0.74841,0.63682,0.67231,0.37361,1.5479,3.06094,1.37326,1.90383,0.000482,0.000482,0.000482
232,1137.52,0.80373,1.31578,0.55833,1.17085,0.67866,0.64095,0.67283,0.40533,0.68091,0.64179,0.66736,0.38485,1.53532,3.04373,1.3402,1.92512,0.0004754,0.0004754,0.0004754
233,1142.37,0.78608,1.30304,0.55043,1.14856,0.71989,0.62189,0.67692,0.4127,0.73771,0.63682,0.67536,0.38443,1.5404,3.13498,1.34623,1.89721,0.0004688,0.0004688,0.0004688
234,1147.16,0.81066,1.33756,0.55011,1.17212,0.66062,0.66667,0.69303,0.41622,0.68062,0.68657,0.69266,0.38713,1.50241,3.10849,1.32397,1.87863,0.0004622,0.0004622,0.0004622
235,1152.11,0.79575,1.28774,0.54282,1.15631,0.72912,0.63682,0.69508,0.41256,0.74076,0.64677,0.68969,0.38284,1.53737,3.09751,1.29839,1.90729,0.0004556,0.0004556,0.0004556
236,1157.23,0.7803,1.28167,0.54239,1.14554,0.68208,0.6511,0.67262,0.41288,0.72581,0.62687,0.67151,0.3777,1.51711,3.12194,1.35399,1.88921,0.000449,0.000449,0.000449
237,1162.3,0.79157,1.29985,0.55716,1.15576,0.75922,0.61182,0.6737,0.41431,0.71978,0.66169,0.67492,0.3804,1.53034,3.17541,1.30355,1.93634,0.0004424,0.0004424,0.0004424
238,1167.39,0.80365,1.31333,0.55979,1.1713,0.75849,0.59377,0.66579,0.40062,0.73367,0.63682,0.67026,0.37348,1.51457,3.25583,1.39992,1.85606,0.0004358,0.0004358,0.0004358
239,1172.38,0.79585,1.27985,0.53058,1.15798,0.65325,0.66667,0.67218,0.39814,0.73763,0.61544,0.68075,0.37589,1.54866,3.26648,1.38704,1.93506,0.0004292,0.0004292,0.0004292
240,1177.44,0.77726,1.30286,0.54543,1.15319,0.70179,0.59712,0.65485,0.39485,0.71349,0.60707,0.64822,0.36512,1.58196,3.17614,1.38527,1.93955,0.0004226,0.0004226,0.0004226
241,1182.47,0.75492,1.26415,0.51736,1.13506,0.71479,0.63184,0.67281,0.39449,0.74348,0.65174,0.67528,0.37702,1.55764,3.27658,1.31892,1.91238,0.000416,0.000416,0.000416
242,1187.62,0.76562,1.27824,0.53635,1.15389,0.75542,0.58706,0.66339,0.38598,0.76432,0.60697,0.65532,0.36142,1.55634,3.19236,1.38061,1.90039,0.0004094,0.0004094,0.0004094
243,1192.69,0.75331,1.23242,0.5191,1.12529,0.71035,0.63448,0.67495,0.40199,0.72706,0.64941,0.67557,0.37131,1.55206,3.37348,1.33375,1.98128,0.0004028,0.0004028,0.0004028
244,1197.81,0.76338,1.252,0.53999,1.1454,0.69092,0.63682,0.67143,0.39972,0.69092,0.63682,0.6549,0.37691,1.51332,3.32366,1.3399,1.90423,0.0003962,0.0003962,0.0003962
245,1202.87,0.76369,1.25965,0.52421,1.13368,0.73631,0.61125,0.67454,0.40564,0.75429,0.62618,0.6806,0.38256,1.52605,3.1265,1.31921,1.91748,0.0003896,0.0003896,0.0003896
246,1207.88,0.76857,1.24605,0.52981,1.14131,0.76649,0.58706,0.67795,0.39269,0.77385,0.59204,0.67745,0.37481,1.57186,3.14718,1.31756,1.96647,0.000383,0.000383,0.000383
247,1212.94,0.77548,1.29192,0.5405,1.14068,0.77814,0.58209,0.67472,0.40679,0.77422,0.59204,0.67359,0.38398,1.53065,3.2715,1.31594,1.91745,0.0003764,0.0003764,0.0003764
248,1217.74,0.75552,1.25325,0.53141,1.12642,0.77909,0.58706,0.67189,0.41018,0.77571,0.59701,0.67182,0.38678,1.53386,3.12022,1.31326,1.93757,0.0003698,0.0003698,0.0003698
249,1222.49,0.75219,1.23802,0.52739,1.13949,0.69242,0.59361,0.66908,0.41333,0.70956,0.60771,0.672,0.38777,1.54237,3.14886,1.38664,1.92778,0.0003632,0.0003632,0.0003632
250,1227.29,0.75445,1.24322,0.52472,1.13991,0.67754,0.63184,0.66816,0.40931,0.67877,0.64677,0.67485,0.38978,1.5374,3.16502,1.36778,1.94707,0.0003566,0.0003566,0.0003566
251,1232.07,0.75929,1.27149,0.53057,1.13627,0.70289,0.60697,0.66874,0.3963,0.71441,0.61692,0.67007,0.38501,1.57269,3.19742,1.33363,1.97897,0.00035,0.00035,0.00035
252,1236.84,0.75516,1.25481,0.52422,1.13523,0.69007,0.63139,0.65783,0.39602,0.71181,0.65129,0.66445,0.37318,1.55207,3.19962,1.33133,1.93887,0.0003434,0.0003434,0.0003434
253,1241.62,0.74743,1.25738,0.52306,1.12914,0.77546,0.58706,0.67501,0.40451,0.80008,0.59701,0.6761,0.3729,1.55591,3.09992,1.28743,1.96635,0.0003368,0.0003368,0.0003368
254,1246.46,0.75338,1.24357,0.52205,1.13202,0.71472,0.63569,0.66951,0.40134,0.71472,0.63569,0.65947,0.36661,1.58852,3.114,1.29162,2.02686,0.0003302,0.0003302,0.0003302
255,1251.28,0.75842,1.2481,0.51785,1.13146,0.68676,0.63682,0.66396,0.40516,0.69798,0.64677,0.66343,0.3788,1.55156,3.22952,1.30702,1.96027,0.0003236,0.0003236,0.0003236
