epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,61.8223,2.24358,3.1827,2.49442,2.54036,0.43164,0.26368,0.27205,0.10529,0.38447,0.28358,0.27983,0.10941,2.26945,3.37872,2.52373,2.53803,0.001934,0.001934,0.001934
12,66.7611,2.15845,3.11929,2.41837,2.49729,0.32571,0.36768,0.25967,0.10591,0.34943,0.32067,0.26173,0.09606,2.17427,3.40526,2.52674,2.44275,0.0019274,0.0019274,0.0019274
13,71.5451,2.11148,3.09043,2.30018,2.41895,0.3371,0.20896,0.19166,0.08132,0.32677,0.20398,0.18572,0.07674,2.23532,3.4068,2.64541,2.53883,0.0019208,0.0019208,0.0019208
14,76.3152,2.14501,3.05046,2.28714,2.45499,0.34969,0.32338,0.28481,0.11157,0.34551,0.34932,0.2877,0.1175,2.18594,3.13465,2.55196,2.46476,0.0019142,0.0019142,0.0019142
15,81.3829,2.08166,3.01483,2.22752,2.40011,0.48418,0.27363,0.30938,0.1251,0.46952,0.25871,0.30794,0.12458,2.09151,3.31479,2.34091,2.36967,0.0019076,0.0019076,0.0019076
16,86.4516,1.95899,2.90523,2.10849,2.26758,0.44014,0.33831,0.3306,0.15292,0.43066,0.37313,0.34812,0.16235,2.04862,2.87216,2.217,2.32264,0.001901,0.001901,0.001901
17,91.5476,1.96897,2.91239,2.05949,2.26771,0.49698,0.27363,0.27911,0.11416,0.48785,0.28358,0.29294,0.1213,2.1128,3.11291,2.53952,2.35251,0.0018944,0.0018944,0.0018944
18,96.6816,1.95763,2.82091,2.03887,2.28238,0.47459,0.39303,0.38434,0.16454,0.47971,0.41791,0.39095,0.17521,2.0473,3.07444,2.1945,2.34748,0.0018878,0.0018878,0.0018878
19,101.72,1.92989,2.84394,2.00555,2.24226,0.41896,0.37667,0.3496,0.15607,0.46876,0.38806,0.36482,0.15231,2.03881,3.0455,2.16015,2.32324,0.0018812,0.0018812,0.0018812
20,106.726,1.86654,2.7795,1.9161,2.20847,0.52773,0.43364,0.44501,0.21039,0.50967,0.46766,0.46499,0.21123,1.91875,3.09807,2.01774,2.22454,0.0018746,0.0018746,0.0018746
21,111.879,1.83132,2.74914,1.87904,2.15912,0.4727,0.47264,0.45573,0.20276,0.47789,0.49254,0.46932,0.21061,1.91661,2.89719,1.962,2.18386,0.001868,0.001868,0.001868
22,116.609,1.80156,2.7097,1.88273,2.13256,0.53912,0.41294,0.4088,0.18944,0.5651,0.43284,0.42311,0.19413,1.88752,3.01966,2.07061,2.17195,0.0018614,0.0018614,0.0018614
23,121.4,1.78537,2.62246,1.80885,2.11845,0.44835,0.45771,0.42108,0.18786,0.48319,0.48259,0.44477,0.19676,1.92781,2.95333,2.10865,2.21,0.0018548,0.0018548,0.0018548
24,126.308,1.80616,2.71575,1.85964,2.11175,0.52395,0.43781,0.43477,0.22169,0.54683,0.44776,0.47366,0.22645,1.76566,2.76813,1.97189,2.09922,0.0018482,0.0018482,0.0018482
25,131.447,1.75131,2.66403,1.816,2.08638,0.54475,0.47264,0.47861,0.21806,0.57366,0.49254,0.50883,0.24489,1.86039,2.75456,1.91057,2.15139,0.0018416,0.0018416,0.0018416
26,136.399,1.74359,2.60765,1.74344,2.05209,0.44213,0.43284,0.38873,0.18325,0.47984,0.46813,0.42118,0.19867,1.87656,2.9211,2.16667,2.21698,0.001835,0.001835,0.001835
27,141.466,1.70551,2.59841,1.72406,2.04073,0.58282,0.50739,0.50698,0.24544,0.60568,0.52729,0.52808,0.25483,1.84688,2.88608,1.86357,2.11157,0.0018284,0.0018284,0.0018284
28,146.604,1.68541,2.54297,1.68197,1.99339,0.50696,0.50746,0.49797,0.229,0.65993,0.43284,0.50932,0.23148,1.93079,2.84352,1.89835,2.16948,0.0018218,0.0018218,0.0018218
29,151.799,1.69257,2.53859,1.70022,2.00427,0.5693,0.50249,0.51304,0.23219,0.6015,0.52239,0.53989,0.25692,1.84326,2.79207,1.79991,2.11338,0.0018152,0.0018152,0.0018152
30,156.785,1.65517,2.52709,1.62419,1.97703,0.54165,0.46766,0.47141,0.23013,0.55893,0.48259,0.49559,0.23437,1.76384,2.81557,1.78429,2.05964,0.0018086,0.0018086,0.0018086
31,161.768,1.67281,2.54814,1.61901,1.98305,0.54824,0.52239,0.50747,0.23791,0.55346,0.52736,0.53057,0.25967,1.74554,2.79941,1.89233,2.05417,0.001802,0.001802,0.001802
32,166.903,1.641,2.44217,1.58684,1.95606,0.53859,0.50249,0.49558,0.23156,0.57247,0.52736,0.52579,0.24591,1.86682,2.98005,1.86527,2.15244,0.0017954,0.0017954,0.0017954
33,171.986,1.64567,2.47904,1.57376,1.95229,0.51531,0.56716,0.52258,0.25764,0.50477,0.56795,0.53809,0.26147,1.73428,2.78129,1.78854,1.97767,0.0017888,0.0017888,0.0017888
34,177.182,1.62025,2.47052,1.55258,1.91278,0.54222,0.49254,0.49642,0.23219,0.56412,0.51244,0.50966,0.24557,1.8041,2.71789,1.84869,2.06413,0.0017822,0.0017822,0.0017822
35,182.212,1.60406,2.40067,1.52876,1.9138,0.54288,0.51244,0.50431,0.24877,0.5901,0.52736,0.54737,0.26823,1.75115,2.72273,1.7351,2.04703,0.0017756,0.0017756,0.0017756
36,187.189,1.61998,2.46373,1.55269,1.89693,0.56446,0.48259,0.5081,0.24565,0.61808,0.49115,0.52036,0.25405,1.76679,2.75811,1.72602,2.02547,0.001769,0.001769,0.001769
37,192.153,1.6077,2.42274,1.53936,1.90248,0.54543,0.52736,0.49298,0.2395,0.5496,0.52736,0.49376,0.23645,1.79981,2.8018,1.80359,2.05464,0.0017624,0.0017624,0.0017624
38,197.313,1.54982,2.36833,1.50459,1.86751,0.58756,0.52448,0.53688,0.2607,0.61241,0.51741,0.5509,0.2614,1.80255,2.73262,1.68936,2.05797,0.0017558,0.0017558,0.0017558
39,202.385,1.51334,2.33037,1.44543,1.81129,0.64199,0.55224,0.54826,0.27457,0.66825,0.57214,0.57531,0.27793,1.69979,2.72314,1.67084,1.96942,0.0017492,0.0017492,0.0017492
40,207.466,1.51565,2.3481,1.44693,1.81268,0.54967,0.60697,0.54832,0.27443,0.56263,0.61692,0.57307,0.27779,1.72268,2.73784,1.64852,1.9825,0.0017426,0.0017426,0.0017426
41,212.564,1.54922,2.32312,1.44577,1.85189,0.49678,0.56219,0.49268,0.23688,0.50118,0.56716,0.50323,0.23569,1.82581,3.08607,1.75412,2.09261,0.001736,0.001736,0.001736
42,217.592,1.53499,2.32189,1.4692,1.82555,0.58412,0.50249,0.52012,0.24345,0.61405,0.52736,0.55532,0.25819,1.84808,2.69288,1.80021,2.1136,0.0017294,0.0017294,0.0017294
43,222.583,1.49397,2.3321,1.4248,1.82399,0.59999,0.56714,0.57334,0.28571,0.68135,0.51244,0.59244,0.27615,1.7282,2.74503,1.57975,2.01909,0.0017228,0.0017228,0.0017228
44,227.723,1.5559,2.29235,1.41805,1.85029,0.60742,0.51575,0.54056,0.26825,0.64257,0.5456,0.58716,0.28831,1.75243,2.85288,1.70437,2.04231,0.0017162,0.0017162,0.0017162
45,232.732,1.59769,2.3804,1.47875,1.8764,0.50678,0.49751,0.50888,0.24481,0.52232,0.49254,0.52105,0.26034,1.88248,2.7445,1.80969,2.09001,0.0017096,0.0017096,0.0017096
46,237.745,1.54528,2.32415,1.44335,1.82641,0.59247,0.55721,0.54057,0.27101,0.60943,0.56716,0.56404,0.27735,1.70567,2.72013,1.69343,2.00484,0.001703,0.001703,0.001703
47,242.741,1.51406,2.30672,1.40634,1.79572,0.65208,0.53234,0.58175,0.3001,0.66011,0.54229,0.59574,0.29915,1.70438,2.63392,1.58679,1.93405,0.0016964,0.0016964,0.0016964
48,247.833,1.48175,2.27947,1.33836,1.76759,0.58244,0.58209,0.58535,0.30539,0.63206,0.56219,0.58486,0.30389,1.65962,2.56597,1.60619,1.90494,0.0016898,0.0016898,0.0016898
49,252.862,1.43584,2.21327,1.29883,1.73429,0.56659,0.68159,0.61535,0.30429,0.56329,0.67662,0.61561,0.30805,1.70657,2.65175,1.54582,1.96415,0.0016832,0.0016832,0.0016832
50,257.988,1.44748,2.23779,1.31844,1.74527,0.58776,0.61194,0.60202,0.30261,0.57718,0.60199,0.59388,0.30485,1.62654,2.72619,1.61953,1.88894,0.0016766,0.0016766,0.0016766
51,263.132,1.43097,2.20875,1.31985,1.74904,0.58673,0.56716,0.56541,0.2875,0.5801,0.58706,0.5722,0.28421,1.66194,2.65207,1.65634,1.9623,0.00167,0.00167,0.00167
52,267.968,1.39259,2.172,1.27924,1.70282,0.64998,0.59129,0.62788,0.32527,0.64871,0.59204,0.61943,0.3182,1.65431,2.6377,1.4805,1.88706,0.0016634,0.0016634,0.0016634
53,272.754,1.44365,2.19552,1.26578,1.71207,0.62881,0.53731,0.57571,0.30211,0.64678,0.54229,0.58007,0.30721,1.64376,2.65384,1.62763,1.89954,0.0016568,0.0016568,0.0016568
54,277.53,1.42586,2.1794,1.28657,1.72686,0.65304,0.58209,0.62546,0.31381,0.65862,0.58706,0.63379,0.32179,1.6235,2.5857,1.49452,1.94056,0.0016502,0.0016502,0.0016502
55,282.281,1.43695,2.22698,1.29652,1.75358,0.61592,0.53234,0.5447,0.27574,0.6058,0.52755,0.53871,0.27032,1.6966,2.78818,1.75122,2.00195,0.0016436,0.0016436,0.0016436
56,287.228,1.40606,2.1741,1.23966,1.69945,0.61429,0.57711,0.56734,0.28948,0.66968,0.57711,0.59671,0.28832,1.71201,2.84617,1.60113,1.95567,0.001637,0.001637,0.001637
57,292.25,1.42394,2.15061,1.26585,1.70521,0.66199,0.57489,0.59295,0.30756,0.66308,0.59701,0.64336,0.32473,1.70092,2.57304,1.53718,1.98703,0.0016304,0.0016304,0.0016304
58,297.237,1.42318,2.16954,1.29655,1.72085,0.64664,0.52239,0.52789,0.27587,0.64124,0.51577,0.52917,0.27348,1.72283,2.78953,1.73305,1.95167,0.0016238,0.0016238,0.0016238
59,302.202,1.4152,2.17053,1.27912,1.73632,0.54482,0.57214,0.52036,0.27148,0.63018,0.53731,0.55864,0.2696,1.75189,2.82098,1.64206,2.05449,0.0016172,0.0016172,0.0016172
60,307.321,1.41066,2.14531,1.23439,1.69429,0.64087,0.56716,0.60221,0.32017,0.65896,0.56716,0.60667,0.30859,1.59299,2.53534,1.52098,1.86383,0.0016106,0.0016106,0.0016106
61,312.387,1.34622,2.03958,1.16377,1.64298,0.55181,0.56219,0.54678,0.27756,0.55224,0.56452,0.54111,0.27282,1.67749,2.79358,1.65416,1.90327,0.001604,0.001604,0.001604
62,317.441,1.36675,2.14119,1.19147,1.65872,0.68257,0.55629,0.6132,0.31769,0.69477,0.56624,0.63314,0.3161,1.63361,2.68317,1.5436,1.91403,0.0015974,0.0015974,0.0015974
63,322.589,1.3466,2.12184,1.20338,1.658,0.63593,0.59701,0.6172,0.32769,0.64123,0.60199,0.61728,0.32407,1.58025,2.68445,1.48415,1.86074,0.0015908,0.0015908,0.0015908
64,327.382,1.34012,2.06195,1.16753,1.65555,0.62707,0.60233,0.60739,0.32826,0.65734,0.59701,0.63366,0.32666,1.64488,2.64502,1.50713,1.93559,0.0015842,0.0015842,0.0015842
65,332.191,1.36505,2.1103,1.20447,1.66176,0.63393,0.58706,0.6389,0.34131,0.67641,0.58238,0.62459,0.33659,1.60945,2.69981,1.46954,1.87293,0.0015776,0.0015776,0.0015776
66,337.259,1.39534,2.07358,1.18239,1.67772,0.61932,0.57711,0.60042,0.32072,0.62898,0.58706,0.616,0.321,1.63835,2.67964,1.50787,1.89756,0.001571,0.001571,0.001571
67,342.029,1.30619,2.04888,1.11332,1.60675,0.65374,0.56359,0.62716,0.33088,0.66486,0.56716,0.62522,0.32141,1.65005,2.64797,1.47096,1.92205,0.0015644,0.0015644,0.0015644
68,347.009,1.31876,2.03601,1.12445,1.62282,0.70395,0.57711,0.63251,0.3392,0.6994,0.5672,0.63534,0.33498,1.64724,2.67524,1.54302,1.95536,0.0015578,0.0015578,0.0015578
69,352.101,1.29366,2.08172,1.12605,1.61819,0.68969,0.57214,0.64326,0.3544,0.6793,0.57711,0.64993,0.35502,1.61814,2.51769,1.52237,1.86245,0.0015512,0.0015512,0.0015512
70,357,1.31428,2.05909,1.13046,1.60438,0.70601,0.53731,0.59516,0.3161,0.71255,0.54229,0.5987,0.30675,1.61367,2.6246,1.53446,1.92097,0.0015446,0.0015446,0.0015446
71,361.875,1.3135,2.04705,1.10319,1.62252,0.58926,0.65174,0.62809,0.3449,0.73656,0.54726,0.63808,0.34288,1.58444,2.44357,1.48037,1.88022,0.001538,0.001538,0.001538
72,366.762,1.27928,2.02138,1.08066,1.60535,0.5979,0.65101,0.61816,0.33701,0.59306,0.66169,0.6068,0.31494,1.6024,2.75326,1.48612,1.91476,0.0015314,0.0015314,0.0015314
73,371.654,1.26129,1.96611,1.08419,1.59471,0.72211,0.55591,0.64018,0.33867,0.69976,0.55721,0.6372,0.33243,1.62226,2.7022,1.50317,1.93275,0.0015248,0.0015248,0.0015248
74,376.493,1.29944,2.03067,1.09545,1.599,0.69135,0.59062,0.6385,0.32492,0.70429,0.6043,0.65311,0.3247,1.68133,2.56376,1.47382,1.92823,0.0015182,0.0015182,0.0015182
75,381.28,1.29178,2.03813,1.09793,1.60586,0.65831,0.55224,0.63034,0.34445,0.66973,0.55721,0.62044,0.3303,1.65231,2.84452,1.47677,1.90657,0.0015116,0.0015116,0.0015116
76,386.069,1.29003,2.03753,1.10157,1.57897,0.61395,0.64089,0.63346,0.33365,0.6755,0.61103,0.62362,0.3138,1.5951,2.80846,1.49399,1.87702,0.001505,0.001505,0.001505
77,390.987,1.24436,1.95408,1.0358,1.55777,0.64322,0.62787,0.63664,0.34462,0.66355,0.64677,0.64781,0.32811,1.57449,2.57329,1.42074,1.86196,0.0014984,0.0014984,0.0014984
78,395.838,1.25823,1.99187,1.03721,1.56146,0.68522,0.62815,0.62311,0.34166,0.69505,0.63503,0.64764,0.3443,1.66725,2.64725,1.44154,2.00751,0.0014918,0.0014918,0.0014918
79,400.833,1.28226,1.98157,1.07545,1.59916,0.67316,0.58706,0.60065,0.32454,0.6828,0.59701,0.62467,0.31367,1.62579,2.66039,1.48598,1.95418,0.0014852,0.0014852,0.0014852
80,405.807,1.26544,2.01784,1.08186,1.57647,0.64171,0.68159,0.66848,0.36615,0.65995,0.67588,0.68588,0.34877,1.63895,2.58195,1.41009,1.98411,0.0014786,0.0014786,0.0014786
81,410.86,1.28413,1.9752,1.04189,1.58404,0.66575,0.64179,0.64562,0.35984,0.66866,0.63252,0.67041,0.34133,1.59155,2.61343,1.40117,1.873,0.001472,0.001472,0.001472
82,415.714,1.22214,1.90769,0.9976,1.53734,0.68005,0.59701,0.65017,0.36206,0.70286,0.58841,0.65346,0.34714,1.62645,2.69959,1.42141,1.8809,0.0014654,0.0014654,0.0014654
83,420.533,1.23432,1.89892,1.01498,1.54778,0.66326,0.64674,0.68248,0.38161,0.66467,0.64179,0.68237,0.36448,1.59075,2.55568,1.34928,1.85319,0.0014588,0.0014588,0.0014588
84,425.386,1.24005,1.92523,1.0182,1.509,0.65587,0.62581,0.64057,0.34839,0.68169,0.64993,0.66006,0.33191,1.65067,2.60526,1.41706,1.92575,0.0014522,0.0014522,0.0014522
85,430.2,1.20447,1.88,1.00276,1.52526,0.6334,0.63184,0.66376,0.37575,0.6258,0.62687,0.65037,0.34334,1.57668,2.68895,1.38906,1.857,0.0014456,0.0014456,0.0014456
86,435.006,1.2179,1.90177,1.0194,1.53221,0.61424,0.66169,0.64457,0.33081,0.62366,0.66169,0.65575,0.33559,1.56292,2.64326,1.39597,1.87232,0.001439,0.001439,0.001439
87,439.8,1.2265,1.90039,0.96595,1.52095,0.65405,0.58706,0.63212,0.34707,0.66338,0.59204,0.64568,0.34224,1.55361,2.80673,1.41762,1.85038,0.0014324,0.0014324,0.0014324
88,444.902,1.18322,1.86128,0.97565,1.48965,0.75583,0.61603,0.68184,0.36761,0.74973,0.61106,0.69691,0.36717,1.58831,2.4894,1.38338,1.8764,0.0014258,0.0014258,0.0014258
89,449.858,1.16762,1.85507,0.92287,1.47198,0.64056,0.58209,0.64384,0.36461,0.64622,0.58706,0.65389,0.35449,1.5731,2.60364,1.40564,1.84612,0.0014192,0.0014192,0.0014192
90,454.622,1.18974,1.86565,0.96822,1.5066,0.6149,0.61194,0.6481,0.35024,0.6199,0.61692,0.6531,0.34031,1.55119,2.51538,1.43034,1.81358,0.0014126,0.0014126,0.0014126
91,459.433,1.16087,1.85893,0.95665,1.48982,0.72135,0.55224,0.65648,0.37141,0.73206,0.56219,0.66703,0.36419,1.57701,2.61807,1.40544,1.8755,0.001406,0.001406,0.001406
92,464.243,1.19822,1.88246,0.96391,1.49666,0.62458,0.66217,0.62716,0.33875,0.62483,0.66667,0.63682,0.34191,1.61369,2.74086,1.4592,1.94047,0.0013994,0.0013994,0.0013994
93,469.025,1.20973,1.86308,0.98673,1.52774,0.70114,0.58209,0.63591,0.34978,0.71187,0.60697,0.65563,0.34867,1.59255,2.61409,1.45251,1.91388,0.0013928,0.0013928,0.0013928
94,473.808,1.1759,1.83365,0.93545,1.48666,0.6225,0.67164,0.64567,0.3552,0.61816,0.68657,0.64921,0.34516,1.57529,2.69313,1.42591,1.86177,0.0013862,0.0013862,0.0013862
95,478.766,1.13628,1.80441,0.91326,1.46911,0.64723,0.63682,0.62368,0.33804,0.64449,0.66169,0.64126,0.32473,1.65037,2.78635,1.39158,1.9849,0.0013796,0.0013796,0.0013796
96,483.646,1.16176,1.82954,0.9122,1.46183,0.73498,0.59331,0.64315,0.34441,0.76198,0.61194,0.66264,0.33351,1.66053,2.65328,1.43935,1.9137,0.001373,0.001373,0.001373
97,488.493,1.19697,1.83716,0.93483,1.47876,0.64529,0.56716,0.63924,0.35867,0.68047,0.57214,0.64521,0.34908,1.60364,2.65219,1.45583,1.88433,0.0013664,0.0013664,0.0013664
98,493.273,1.17961,1.85075,0.94704,1.49043,0.68517,0.61692,0.66557,0.36796,0.68517,0.61692,0.66456,0.37035,1.58194,2.46282,1.43705,1.86299,0.0013598,0.0013598,0.0013598
99,498.024,1.16478,1.82653,0.93065,1.47607,0.67332,0.64677,0.66848,0.36417,0.71367,0.64179,0.69955,0.36229,1.56502,2.67892,1.36079,1.91083,0.0013532,0.0013532,0.0013532
100,502.783,1.15206,1.80052,0.9269,1.46853,0.70621,0.66169,0.68588,0.35819,0.70523,0.67662,0.69049,0.36846,1.6719,2.71214,1.39965,1.96471,0.0013466,0.0013466,0.0013466
101,507.484,1.11873,1.75805,0.87309,1.43964,0.63864,0.61692,0.63014,0.33343,0.69183,0.61431,0.64979,0.3312,1.61502,2.88107,1.43996,1.93962,0.00134,0.00134,0.00134
102,512.275,1.16367,1.80965,0.92875,1.47324,0.7465,0.54229,0.64457,0.35485,0.73935,0.53234,0.64399,0.34834,1.56179,2.69229,1.49351,1.85514,0.0013334,0.0013334,0.0013334
103,517.29,1.14032,1.81001,0.92712,1.44687,0.62589,0.60697,0.62172,0.35538,0.6043,0.63062,0.62394,0.34398,1.54364,2.72545,1.46441,1.84739,0.0013268,0.0013268,0.0013268
104,522.186,1.12797,1.76523,0.89305,1.45594,0.62342,0.68362,0.6658,0.36767,0.63236,0.69315,0.67683,0.35142,1.56862,2.64584,1.3692,1.85063,0.0013202,0.0013202,0.0013202
105,527.006,1.15872,1.83873,0.9185,1.46386,0.61502,0.67164,0.66319,0.35869,0.629,0.68657,0.67941,0.34825,1.63753,2.64525,1.44008,1.8908,0.0013136,0.0013136,0.0013136
106,531.838,1.14342,1.78883,0.89604,1.44596,0.63831,0.69364,0.64715,0.3739,0.63783,0.69218,0.66167,0.35912,1.50733,2.5593,1.36887,1.78426,0.001307,0.001307,0.001307
107,536.58,1.13092,1.78494,0.9025,1.43958,0.69602,0.61194,0.65171,0.37024,0.70631,0.62218,0.68597,0.35549,1.58927,2.75553,1.3078,1.881,0.0013004,0.0013004,0.0013004
108,541.422,1.12013,1.73601,0.87478,1.43881,0.74792,0.58706,0.64719,0.36027,0.77511,0.59204,0.68034,0.35204,1.60074,2.74137,1.39752,1.92634,0.0012938,0.0012938,0.0012938
109,546.183,1.08837,1.75082,0.85103,1.40642,0.73578,0.63184,0.66417,0.36488,0.75105,0.65174,0.68598,0.37167,1.61452,2.66511,1.41795,1.88329,0.0012872,0.0012872,0.0012872
110,551.158,1.0994,1.78547,0.87358,1.42011,0.668,0.63682,0.64833,0.36826,0.68834,0.65929,0.68383,0.37499,1.57095,2.676,1.43384,1.89991,0.0012806,0.0012806,0.0012806
111,556.173,1.09463,1.75734,0.84404,1.41735,0.63763,0.65174,0.66806,0.36249,0.66234,0.67662,0.69145,0.35536,1.54052,2.83646,1.36505,1.89945,0.001274,0.001274,0.001274
112,561.262,1.06123,1.68086,0.82122,1.39242,0.70912,0.63069,0.67361,0.38228,0.7172,0.63184,0.682,0.36649,1.5531,2.71711,1.31119,1.89303,0.0012674,0.0012674,0.0012674
113,566.337,1.07207,1.70619,0.8481,1.38444,0.61853,0.65174,0.63259,0.35726,0.7224,0.59557,0.65953,0.35479,1.5893,2.6113,1.47326,1.84136,0.0012608,0.0012608,0.0012608
114,571.373,1.07918,1.7358,0.84303,1.39001,0.71503,0.57711,0.64161,0.35577,0.73359,0.58706,0.66588,0.34077,1.55969,2.69188,1.41083,1.86324,0.0012542,0.0012542,0.0012542
115,576.465,1.0715,1.73646,0.84132,1.40305,0.66209,0.65174,0.67109,0.37146,0.66715,0.65672,0.68792,0.35582,1.59565,2.56249,1.38797,1.89082,0.0012476,0.0012476,0.0012476
116,581.543,1.05692,1.66813,0.82767,1.37964,0.66925,0.62189,0.6422,0.35635,0.67715,0.64179,0.65574,0.34275,1.56357,2.6634,1.42924,1.86636,0.001241,0.001241,0.001241
117,586.636,1.07491,1.7037,0.85739,1.3934,0.64573,0.69154,0.67404,0.37036,0.66822,0.66133,0.67499,0.35785,1.59776,2.85206,1.35279,1.9702,0.0012344,0.0012344,0.0012344
118,591.73,1.10109,1.78034,0.86955,1.41865,0.71841,0.62687,0.68814,0.39615,0.63898,0.72139,0.70263,0.39247,1.53605,2.53011,1.32994,1.81381,0.0012278,0.0012278,0.0012278
119,596.746,1.07303,1.71021,0.83968,1.37834,0.7281,0.62687,0.68219,0.40157,0.77831,0.62879,0.69372,0.36434,1.50899,2.64891,1.28071,1.78292,0.0012212,0.0012212,0.0012212
120,601.802,1.05458,1.69164,0.80655,1.37262,0.66336,0.65672,0.65892,0.3823,0.72377,0.61692,0.65859,0.35269,1.55124,2.77268,1.41389,1.85878,0.0012146,0.0012146,0.0012146
121,606.893,1.0747,1.69497,0.82857,1.38532,0.74514,0.59204,0.6806,0.38368,0.7506,0.60199,0.68609,0.37651,1.53218,2.70663,1.37348,1.82695,0.001208,0.001208,0.001208
122,611.957,1.06184,1.6903,0.79345,1.38158,0.63562,0.70149,0.70004,0.39938,0.64211,0.70647,0.71007,0.40229,1.55014,2.65473,1.31974,1.87176,0.0012014,0.0012014,0.0012014
123,617.082,1.05076,1.66467,0.78834,1.37653,0.72255,0.59701,0.66024,0.39104,0.74529,0.62687,0.68198,0.37679,1.5337,2.71425,1.35522,1.81014,0.0011948,0.0011948,0.0011948
124,622.128,1.06113,1.687,0.82065,1.38602,0.62603,0.64677,0.63947,0.35254,0.65011,0.67164,0.66216,0.3449,1.59863,2.75653,1.38496,1.90226,0.0011882,0.0011882,0.0011882
125,627.18,1.08437,1.73055,0.8379,1.39538,0.72444,0.62189,0.66195,0.36552,0.73024,0.62687,0.67139,0.35794,1.60171,2.80291,1.33034,1.91202,0.0011816,0.0011816,0.0011816
126,632.197,1.06237,1.64358,0.79346,1.37346,0.70228,0.59701,0.65142,0.38226,0.73191,0.62189,0.68346,0.36002,1.5566,2.51243,1.3678,1.8491,0.001175,0.001175,0.001175
127,637.274,1.06742,1.64818,0.79485,1.38654,0.75832,0.57711,0.66995,0.38409,0.7722,0.59028,0.68618,0.37453,1.53377,2.69726,1.35989,1.81255,0.0011684,0.0011684,0.0011684
128,642.347,1.03389,1.68696,0.8021,1.36865,0.7168,0.60199,0.66282,0.37118,0.7168,0.60199,0.65721,0.36003,1.56398,2.5638,1.3774,1.81842,0.0011618,0.0011618,0.0011618
129,647.455,1.04155,1.66678,0.79756,1.37598,0.74725,0.61194,0.69911,0.40283,0.69331,0.66358,0.69156,0.38613,1.54639,2.64788,1.2829,1.82587,0.0011552,0.0011552,0.0011552
130,652.321,1.03343,1.62331,0.77689,1.37281,0.70569,0.59204,0.66292,0.37144,0.73062,0.60721,0.68281,0.36415,1.60859,2.55067,1.40701,1.90555,0.0011486,0.0011486,0.0011486
131,657.236,1.02346,1.62777,0.78289,1.34669,0.63819,0.64677,0.67065,0.38339,0.65897,0.67164,0.69147,0.36819,1.56158,2.60226,1.31325,1.8256,0.001142,0.001142,0.001142
132,662.18,1.00081,1.5875,0.76428,1.33047,0.68977,0.58627,0.65299,0.38055,0.716,0.61194,0.66342,0.3599,1.56382,2.79036,1.40291,1.86018,0.0011354,0.0011354,0.0011354
