epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,425.085,1.18428,1.84606,0.94404,1.45171,0.59372,0.65672,0.6403,0.35808,0.71266,0.56716,0.64408,0.34638,1.55705,2.62766,1.41657,1.83391,0.0014324,0.0014324,0.0014324
88,430.04,1.16525,1.83962,0.95289,1.43961,0.73904,0.53234,0.64922,0.36308,0.75493,0.54229,0.65266,0.34987,1.56619,2.59121,1.36013,1.86593,0.0014258,0.0014258,0.0014258
89,435.045,1.1796,1.83335,0.93113,1.43895,0.61425,0.62189,0.62465,0.35867,0.62744,0.63184,0.63236,0.34185,1.54589,2.61112,1.51493,1.78017,0.0014192,0.0014192,0.0014192
90,439.966,1.17275,1.86494,0.9618,1.45631,0.60686,0.62687,0.64823,0.3804,0.68481,0.59204,0.63893,0.36107,1.54965,2.69064,1.39008,1.81051,0.0014126,0.0014126,0.0014126
91,444.981,1.16064,1.8327,0.93433,1.44624,0.67423,0.64869,0.66953,0.37468,0.67423,0.64869,0.67953,0.35847,1.60132,2.53077,1.33953,1.88494,0.001406,0.001406,0.001406
92,449.959,1.17033,1.84888,0.91146,1.43674,0.63934,0.61692,0.61253,0.33902,0.63457,0.61341,0.61409,0.32304,1.61402,2.65225,1.40579,1.89702,0.0013994,0.0013994,0.0013994
93,454.831,1.16402,1.80453,0.91238,1.44489,0.66881,0.62292,0.62821,0.35554,0.67415,0.62789,0.62512,0.33732,1.56659,2.49594,1.38582,1.84546,0.0013928,0.0013928,0.0013928
94,459.735,1.14837,1.80328,0.90907,1.4231,0.6768,0.65672,0.65454,0.36271,0.70069,0.62687,0.65802,0.35071,1.54442,2.60285,1.33764,1.80762,0.0013862,0.0013862,0.0013862
95,464.667,1.1503,1.80915,0.91576,1.4376,0.60186,0.68657,0.65054,0.35393,0.61002,0.71144,0.6549,0.34774,1.5921,2.67312,1.31505,1.88068,0.0013796,0.0013796,0.0013796
96,469.719,1.15327,1.79659,0.87887,1.41269,0.67177,0.59204,0.63522,0.3679,0.68306,0.60199,0.64167,0.33861,1.57863,2.76659,1.39309,1.85977,0.001373,0.001373,0.001373
97,474.704,1.16043,1.80182,0.89407,1.41115,0.66841,0.64184,0.657,0.37213,0.66323,0.63687,0.66536,0.35136,1.54818,2.52388,1.3876,1.80641,0.0013664,0.0013664,0.0013664
98,479.632,1.17386,1.83438,0.92782,1.43203,0.66795,0.61049,0.63176,0.35475,0.69793,0.60199,0.63428,0.34665,1.65529,2.56584,1.43113,1.88154,0.0013598,0.0013598,0.0013598
99,484.567,1.14816,1.81045,0.92199,1.41613,0.69689,0.60624,0.65714,0.37047,0.71406,0.61194,0.6571,0.35487,1.57923,2.58009,1.38994,1.89914,0.0013532,0.0013532,0.0013532
100,489.56,1.11808,1.76926,0.88203,1.40675,0.70193,0.62096,0.65448,0.37076,0.70756,0.62593,0.66512,0.36334,1.62756,2.65419,1.37393,1.92204,0.0013466,0.0013466,0.0013466
101,494.516,1.10574,1.75996,0.86925,1.39546,0.61513,0.67164,0.64299,0.34418,0.69372,0.58209,0.63562,0.32607,1.60982,2.67761,1.39025,1.89866,0.00134,0.00134,0.00134
102,499.303,1.15859,1.80686,0.90372,1.43071,0.67364,0.63682,0.66889,0.3853,0.67779,0.64886,0.67881,0.35935,1.50618,2.48735,1.35779,1.78146,0.0013334,0.0013334,0.0013334
103,504,1.10049,1.73256,0.86386,1.38922,0.62959,0.63184,0.62402,0.35349,0.62959,0.63184,0.63836,0.34149,1.61259,2.5011,1.3544,1.91364,0.0013268,0.0013268,0.0013268
104,508.69,1.09994,1.71861,0.8582,1.39846,0.62387,0.63682,0.64661,0.37622,0.70039,0.62189,0.66366,0.35868,1.56696,2.53532,1.30772,1.824,0.0013202,0.0013202,0.0013202
105,513.6,1.1606,1.82223,0.90163,1.42233,0.71533,0.63184,0.65377,0.35453,0.7174,0.63184,0.64891,0.34415,1.63424,2.63687,1.33145,1.88219,0.0013136,0.0013136,0.0013136
106,518.499,1.14181,1.78547,0.88223,1.40837,0.62976,0.62622,0.63149,0.36198,0.58323,0.65446,0.61,0.34186,1.58106,2.66091,1.38674,1.83166,0.001307,0.001307,0.001307
107,523.238,1.14058,1.77943,0.88591,1.4036,0.68672,0.56219,0.61502,0.36908,0.69192,0.56219,0.61992,0.34742,1.58021,2.81227,1.39848,1.84072,0.0013004,0.0013004,0.0013004
108,528.17,1.11785,1.76514,0.89729,1.39288,0.69484,0.63184,0.66384,0.37679,0.70031,0.63682,0.68211,0.35573,1.55748,2.60517,1.31122,1.79775,0.0012938,0.0012938,0.0012938
109,533.139,1.08206,1.73375,0.85596,1.36495,0.71444,0.60199,0.65361,0.37245,0.73064,0.61692,0.69123,0.3642,1.5625,2.7052,1.34989,1.8546,0.0012872,0.0012872,0.0012872
110,538.138,1.08119,1.74531,0.84934,1.36648,0.67642,0.6344,0.65654,0.3732,0.68502,0.63184,0.6744,0.35909,1.54619,2.5816,1.30895,1.87281,0.0012806,0.0012806,0.0012806
111,543.108,1.11053,1.75219,0.84749,1.39483,0.66585,0.63682,0.63817,0.36169,0.67625,0.64677,0.64733,0.34773,1.56908,2.72365,1.31558,1.91146,0.001274,0.001274,0.001274
112,548.113,1.10141,1.70595,0.87588,1.38835,0.61454,0.66169,0.63447,0.37059,0.63143,0.65174,0.65179,0.3551,1.5636,2.68767,1.35555,1.8763,0.0012674,0.0012674,0.0012674
113,553.099,1.09886,1.73559,0.86463,1.37713,0.67386,0.57711,0.58026,0.3484,0.66799,0.59701,0.59649,0.33183,1.57261,2.54313,1.48852,1.85682,0.0012608,0.0012608,0.0012608
114,558.03,1.06493,1.73501,0.83484,1.35163,0.73098,0.55427,0.62734,0.37406,0.75064,0.57711,0.65543,0.35121,1.56106,2.71585,1.34196,1.88478,0.0012542,0.0012542,0.0012542
115,563.014,1.03563,1.6837,0.81454,1.3444,0.6402,0.61692,0.64118,0.36896,0.659,0.60199,0.65678,0.35527,1.59394,2.64319,1.36017,1.87977,0.0012476,0.0012476,0.0012476
116,568.071,1.05211,1.67377,0.82348,1.34573,0.67638,0.57214,0.63203,0.36672,0.6808,0.60697,0.64516,0.35294,1.56487,2.64956,1.37624,1.86046,0.001241,0.001241,0.001241
117,573.128,1.07783,1.70681,0.81934,1.36349,0.59361,0.71144,0.66391,0.38898,0.64843,0.65174,0.66944,0.37461,1.51336,2.58459,1.34615,1.79634,0.0012344,0.0012344,0.0012344
118,578.195,1.1182,1.75467,0.85763,1.40321,0.65761,0.60199,0.63665,0.35995,0.67148,0.61194,0.64404,0.35262,1.55079,2.60625,1.38568,1.78186,0.0012278,0.0012278,0.0012278
119,583.192,1.05694,1.68919,0.82113,1.3496,0.62373,0.64677,0.65831,0.40057,0.62373,0.64677,0.66426,0.36974,1.4851,2.64816,1.36091,1.68491,0.0012212,0.0012212,0.0012212
120,588.245,1.06548,1.6836,0.81159,1.35418,0.65594,0.626,0.65829,0.39218,0.66141,0.63682,0.65257,0.36856,1.53769,2.73718,1.4156,1.79974,0.0012146,0.0012146,0.0012146
121,593.21,1.0662,1.67054,0.80667,1.33849,0.6835,0.59204,0.64812,0.37714,0.68924,0.59701,0.65164,0.36445,1.59447,2.64733,1.37816,1.85488,0.001208,0.001208,0.001208
122,598.179,1.05214,1.69166,0.79808,1.34585,0.66519,0.66227,0.66456,0.38836,0.6602,0.65729,0.66961,0.3754,1.5508,2.57021,1.34507,1.78446,0.0012014,0.0012014,0.0012014
123,603.1,1.05216,1.68995,0.80382,1.3453,0.66756,0.60199,0.64017,0.37792,0.6795,0.61194,0.6407,0.36092,1.53993,2.68556,1.36227,1.79161,0.0011948,0.0011948,0.0011948
124,608.051,1.07389,1.68756,0.81921,1.35837,0.71386,0.55224,0.62658,0.35995,0.71918,0.57337,0.6443,0.35347,1.56566,2.55172,1.33407,1.8179,0.0011882,0.0011882,0.0011882
125,613.018,1.05099,1.64392,0.79735,1.33337,0.652,0.65174,0.63936,0.35404,0.65698,0.65672,0.6349,0.34522,1.5589,2.86384,1.41278,1.77299,0.0011816,0.0011816,0.0011816
126,618.012,1.03815,1.61359,0.76974,1.31493,0.6648,0.65122,0.65687,0.38973,0.66987,0.65619,0.66559,0.37031,1.53588,2.5973,1.38608,1.75157,0.001175,0.001175,0.001175
127,622.969,1.02858,1.60366,0.75369,1.31297,0.68876,0.60697,0.65153,0.37758,0.70005,0.61692,0.6662,0.36952,1.55391,2.66278,1.28578,1.81693,0.0011684,0.0011684,0.0011684
128,627.947,1.0224,1.68981,0.7912,1.32753,0.66035,0.66742,0.68635,0.40606,0.6669,0.66667,0.68963,0.38269,1.51797,2.49409,1.27725,1.79311,0.0011618,0.0011618,0.0011618
129,632.998,1.05011,1.65839,0.79195,1.34592,0.68758,0.62189,0.67325,0.39186,0.71855,0.62687,0.6803,0.37477,1.52426,2.55184,1.36439,1.74502,0.0011552,0.0011552,0.0011552
130,637.979,1.01834,1.62846,0.7764,1.33125,0.64049,0.59204,0.63629,0.35835,0.6444,0.60199,0.65139,0.34617,1.58318,2.68096,1.34726,1.85943,0.0011486,0.0011486,0.0011486
131,642.943,1.03211,1.62141,0.78956,1.32072,0.68983,0.60199,0.64839,0.37007,0.71476,0.60697,0.6447,0.35593,1.52606,2.54853,1.31917,1.73933,0.001142,0.001142,0.001142
132,647.911,0.99195,1.58966,0.7535,1.29382,0.7025,0.59204,0.66688,0.40079,0.71431,0.60199,0.66994,0.38001,1.46716,2.62626,1.30193,1.68758,0.0011354,0.0011354,0.0011354
